Data,Notícia
2020-10-16,"Crise de 2008: quebra do Lehman Brothers virou referência e gerou mudanças 
importantes no mercado"
2020-10-16,Fundadores da Linx devem ser impedidos de votar sobre oferta da Stone
2020-10-16,Disputa envolvendo uso da marca Klabin caminha ao fim
2020-10-15,Ibovespa fecha em queda com exterior e acima de 99 mil pontos
2020-10-15,"Armínio Fraga adverte sobre risco de “material combustível” nos mercados e 
de nova crise no Brasil"
2020-10-15,"WEGE3: vale a pena comprar, após subir 132% em 2020?"
2020-10-15,J&F admite que houve corrupção e vai pagar multa de US$ 155 milhões aos EUA
2020-10-15,"Nova onda da covid-19 volta a derrubar bolsas: como ficam os investimentos? 
| InvestNews"
2020-10-14,"Itaú se reforça na disputa com corretoras e lança o íon, aplicativo de 
investimentos"
2020-10-13,Preço das ações da Magazine Luiza ultrapassa R$ 100 no Ibovespa
2020-10-13,Bolsa brasileira ganha uma hora a mais de pregão a partir de novembro
2020-10-13,Ação do Magazine Luiza atinge R$ 100 na véspera de desdobramento
2020-10-13,"Maior IPO do ano, ação do Grupo Mateus fecha pregão de estreia na B3 perto 
da estabilidade"
2020-10-13,"Ágora recomenda CRA Klabin, COE Seleção de Ações e mais dois produtos para 
perfil moderado – Investimentos – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2020-10-13,Conheça o banco mais lucrativo para investir | InvestNews
2020-10-13,"Conheça o programa ‘Meu Filho Investidor’ e monte uma carteira ideal para 
os pequenos"
2020-10-12,"Setor mais barato da B3 – Qual é, principais valores e características"
2020-10-12,Natura (NTCO3) faz nova oferta de ações amanhã: o que esperar?
2020-10-11,Small Caps: as esquecidas da Bolsa
2020-10-11,"Qual é o segredo da Weg, a ‘fábrica de bilionários’?"
2020-10-10,Tudo sobre Bolsa de Valores: informações e últimas notícias
2020-10-09,"Setor elétrico tem boas ações para uma carteira anti-inflação, mas o 
segredo está no balanço"
2020-10-09,Ação da MMX sobe 810% na semana após Eike Batista sinalizar retorno
2020-10-09,BTG Pactual Digital zera taxa de corretagem para operações de 'day trade'
2020-10-09,COE é roubada mesmo. E este estudo da FGV mostra por quê
2020-10-09,"Plano Collor: o confisco da poupança que derrubou a Bolsa em mais de 40% em 
dois dias"
2020-10-09,"BTG Pactual digital segue os passos de Toro e Rico e zera taxa de 
corretagem para operações com ações"
2020-10-08,Previsão de lucro para os bancos faz chover dinheiro na B3
2020-10-08,Sherlock Holmes e a oportunidade disfarçada
2020-10-08,"Empresa do grupo de Eike Batista, mineradora MMXM3, sobe 225% em um pregão 
– Investimentos – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-10-07,"Bolsa brasileira alcança a marca de 3 milhões de investidores pessoas 
físicas | InvestNews"
2020-10-07,"Real tem pior desempenho entre moedas em 2020; dólar subiu 39,8% no ano"
2020-10-07,"Ágora vê Azul (AZUL4) ‘andando de lado’ até 2021, apesar de aumento da 
geração de caixa diário – Mercado – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2020-10-07,"Bradesco faz acordo com Cade para encerrar investigação sobre práticas 
anticompetitivas contra GuiaBolso"
2020-10-07,"Ouro vale mais do que dinheiro? Bordão é adotado por investidores 
brasileiros, que entram no rali mundial"
2020-10-07,"Braskem barra ataque tipo ransomware, diz que operação industrial não foi 
afetada"
2020-10-06,"Perda em dólar do Ibovespa em 2020 só fica atrás da bolsa argentina | 
InvestNews"
2020-10-06,Daniel Brito assume como Head de Comunicação e conteúdo da Petrorio
2020-10-05,"Afinal, favoritismo de Biden não é tão ruim assim para os mercados"
2020-10-05,O IPO do abacate
2020-10-02,"‘É uma bomba’: Pablo Spyer comenta Trump com covid-19 e impactos no 
Ibovespa – Investimentos – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2020-10-02,"A maxidesvalorização do real que fez o Ibovespa saltar 33,4% em um dia e 
tornou famoso o fundo Verde, de Stuhlberger"
2020-10-02,"'O mercado está preocupado', diz estrategista-chefe da XP Investimentos"
2020-10-02,"Magazine Luiza vai às compras: confira 6 aquisições da varejista no ano da 
pandemia"
2020-10-01,"'Temos recursos para fazer mais aquisições', diz diretor de RI do Hapvida | 
InvestNews"
2020-10-01,"Lemann vê XP crescendo 'enormemente' e dá 'dica' a Benchimol: 'Vai ter que 
ser mais estrategista'"
2020-09-30,"Dólar cai no dia, mas fecha setembro com alta de 2,52%"
2020-09-30,As 5 maiores baixas e as 5 maiores altas do Ibovespa em setembro
2020-09-30,"No Brasil, CEO de empresa de capital aberto ganha em média 75 vezes mais 
que funcionários"
2020-09-30,Raia Drogasil lança marketplace de saúde
2020-09-30,Raia Drogasil sobe forte com plano de expansão; veja o que dizem analistas
2020-09-29,"Ibovespa cai 3,5% em 2 sessões à espera de definições do Renda Cidadã: o 
que preocupa tanto os investidores?"
2020-09-29,Ibovespa fecha em queda e dólar sobe com Renda Cidadã ainda em pauta
2020-09-29,"Mercado Intraday: Aos 94 mil pontos, Ibovespa tem sessão de alta 
volatilidade – Mercado – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2020-09-29,"Confira a recomendação de 13 corretoras para Magazine Luiza (MGLU3) – 
Investimentos – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-09-29,"IPO da Boa Vista Serviços movimenta R$ 2,17 bilhões; ação é precificada a 
R$ 12,20"
2020-09-29,"Japan Airlines deixará de usar 'senhoras e senhores' e vai adotar saudações 
de gênero neutro"
2020-09-29,"'Pai' de programa precursor do Bolsa Família, Cristovam Buarque diz que 
Renda Cidadã de Bolsonaro tem '..."
2020-09-29,André Fatala e a transformação que multiplicou o Magalu por 700
2020-09-28,Melnick: ações encerram dia de estreia na Bolsa em queda
2020-09-28,"B3, a empresa que fez da crise uma oportunidade | InvestNews"
2020-09-28,"Índice de blue chips da China fecha em alta com lucro das empresas 
industriais"
2020-09-28,"Gravadora de K-pop Big Hit faz oferta de ações na bolsa e deixa membros do 
BTS multimilionários"
2020-09-28,FIIS: conheça os fundos imobiliários mais investidos em agosto
2020-09-28,Melnick começa a ser negociada na B3; ações caem
2020-09-27,"‘A crise econômica será severa e prolongada’, diz Monica De Bolle"
2020-09-26,Trump vs. Biden: tendências e impactos
2020-09-25,"Joesley Day: a delação que colocou em xeque a agenda de reformas e fez o 
Ibovespa derreter mais de 10%"
2020-09-25,Como encontrar boas oportunidades na Bolsa?
2020-09-25,"WEG (WEGE3), a empresa com mais acionistas bilionários na lista da Forbes – 
Investimentos – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-09-25,Opções para viver de renda em tempos de juros baixos
2020-09-24,Este livro adentra a mente de um dos maiores gestores do mercado
2020-09-24,"União de Localiza e Unidas cria gigante de R$ 50 bilhão, mas terá de 
enfrentar o Cade"
2020-09-24,"Ambev inaugura fábrica só de latinhas e busca controlar custos em meio às 
mudanças no consumo com pandemia"
2020-09-24,"Confira os acontecimentos mais importantes da B3 desta quarta (23); ações 
de bancos caem"
2020-09-24,"Lista de bilionários brasileiros da revista Forbes traz 24 nordestinos, 
sendo seis pernambucanos. Veja ..."
2020-09-23,Dólar dispara e Ibovespa fecha em queda com temor de nova onda de Covid-19
2020-09-23,"Ibovespa recua com exterior reticente; Localiza e Unidas disparam com 
anúncio de fusão"
2020-09-23,"Banco BR Partners e construtora You, Inc. adiam abertura de capital na B3"
2020-09-23,Fundo de ações: quando a igualdade de gênero é também um bom investimento
2020-09-22,"Caso Magalu evidencia barreira a negros: em só 5% das empresas eles chegam 
a presidência"
2020-09-22,O diabo é velho — e sedutor
2020-09-22,"Após escândalo de corrupção, circular do BC vai apertar controles e 
fiscalização"
2020-09-22,Banco do Brasil reduz aportes mínimos de 32 fundos de ações para 1 centavo
2020-09-22,"Brasileiro perdeu 43 bi de milhas vencidas em 2019; veja dicas para usar 
pontos"
2020-09-22,"PIB da Argentina recua 16,2% no segundo trimestre"
2020-09-21,"Carteira gráfica da XP troca todas as ações para esta semana; confira as 
mudanças"
2020-09-21,"Como a Locaweb virou sensação da bolsa depois de um IPO às vésperas da 
pandemia"
2020-09-21,"Brasileiro atrasa pouco o financiamento do carro – e Uber ajuda a explicar 
isso"
2020-09-21,"Bradesco planeja IPO da Ágora e corretora deve se separar do banco até o 
fim do ano"
2020-09-20,Por que a versátil WEG se tornou a bola da vez da bolsa de valores
2020-09-20,Fundos imobiliários: onde investir depois da abertura da economia
2020-09-19,Confira as 5 empresas que mais perderam valor de mercado durante a pandemia
2020-09-18,"Ação da B3 pode subir 20%, mesmo que Ibovespa não decole"
2020-09-18,Ações de IPO têm desempenho misto
2020-09-18,Ibovespa mostra fraqueza com exterior sem viés claro
2020-09-18,"B3 reduz lote-padrão mínimo para investir em BDRs e ETFs de renda variável 
| InvestNews"
2020-09-17,"'Moedas digitais não vão adiante porque economia já está digitalizada' | 
InvestNews"
2020-09-16,"Ação da Vale cai 2,6% com minério e Petrobras tem dia “morno” apesar de 
alta de 5% do petróleo; aéreas sobem forte"
2020-09-16,Bitcoin é a nova moeda global?
2020-09-16,"30 de outubro: o dia D para a Klabin dar um grande passo de melhora de 
governança corporativa"
2020-09-15,Ibovespa fecha estável após anúncio sobre o Renda Brasil; dólar sobe
2020-09-15,"Dólar fecha em alta, a R$ 5,28, após declaração de Bolsonaro sobre Renda 
Brasil"
2020-09-15,"Braskem: conta do afundamento de bairros em Maceió aumenta em mais R$ 3,3 
bilhões"
2020-09-15,Profissão day trader? Chance de sucesso é muito menor do que você imagina
2020-09-14,"Fernando Genta é o novo economista-chefe da XP Asset; gestora anuncia mais 
duas contratações"
2020-09-14,JSL altera código de negociação de papel na bolsa para SIMH3
2020-09-13,"Geração baby bommer da China está se aposentando – e causando grande 
transformação na economia do país"
2020-09-13,Luiz Alves Paes de Barros: um dos maiores investidores da bolsa brasileira
2020-09-12,Por que as mulheres investem menos do que os homens?
2020-09-11,Por que está na hora de você pensar em ESG na hora de investir
2020-09-11,Henrique Florentino: Bolsa e economia andam juntas?
2020-09-11,"‘Não adianta notificar produtor e varejo’, diz coordenador da FGV"
2020-09-10,"A bolsa na capa da revista é sinal de que chegou a hora de vender suas 
ações?"
2020-09-10,Como funcionava a “escolinha” Santander de gestores
2020-09-09,B3 divulga a nova carteira do Ibovespa e demais índices
2020-09-09,Os Pregões que Fizeram História
2020-09-09,4 gráficos que explicam a trajetória da economia brasileira | InvestNews
2020-09-09,CVM aceita termo de compromisso com Banco BTG Pactual
2020-09-09,"Ações de siderúrgicas disparam até 6%, com destaque para Usiminas; 
Petrobras avança 2% com petróleo e Magalu sobe 4%"
2020-09-09,Genial Investimentos lança campanha para atrair jovens investidores
2020-09-08,"Ibovespa segue viés pessimista dos EUA e fecha em queda; dólar sobe para R$ 
5,36"
2020-09-08,Os 5 assuntos que vão movimentar o mercado nesta terça-feira
2020-09-08,Declarações de Trump sobre rompimento com a China derrubam mercados
2020-09-08,"União desembolsa R$ 599,93 milhões em agosto para honrar dívidas de 
governos regionais"
2020-09-08,"Gestores explicam como é cuidar de fundos em home office – Comportamento – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-09-08,Queda do índice Nasdaq pressiona negócios na volta do feriado
2020-09-08,"Oi, Claro, Vivo e TIM se articulam com fintechs de olho em serviços 
financeiros"
2020-09-03,Ibovespa opera em queda pressionado por bolsas dos EUA; dólar segue em baixa
2020-09-03,A queda da Nasdaq relembra a bolha de tecnologia dos anos 2000
2020-09-03,"Fuga de capital estrangeiro da Bolsa perde força em agosto, diz jornal"
2020-09-03,"Magazine Luiza fecha compra da AiQFome, plataforma de delivery, de olho em 
digitalização"
2020-09-03,"Kinea FII (KFOF11) divulga resultado: rendimento de agosto é de R$ 0,46 por 
cota"
2020-09-03,5 conceitos fundamentais para análise técnica de ativos
2020-09-01,"Títulos do Tesouro Direto ficam no vermelho em agosto e longo prazo 'sofre 
mais'"
2020-09-01,"Como a parceria com a Arena Corinthians mexe com a ação da Hypera (HYPE3) – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-08-31,"Ibovespa cai 3,44% em agosto e perde os 100 mil pontos enquanto bolsas dos 
EUA batem máximas"
2020-08-31,"Vendas da Renner no 2º tri caem 74% nas lojas, mas sobem 122% no online"
2020-08-31,"Vanguard Group: o impacto da gestora pioneira em ETFs – Mercado – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2020-08-31,"Dólar inicia semana com alta e vale R$5,47; Bolsa tem queda de 1%"
2020-08-30,"Acionistas do Santander Brasil votam por extinção e incorporação do Banco 
Olé"
2020-08-28,IPO: O que significa essa sigla do mercado financeiro?
2020-08-28,"Frigoríficos na Bolsa: o que esperar dos papéis até o fim do ano – Mercado 
– Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-08-27,"Ritmo de retomada do Brasil surpreende, mas mercado não acompanha com 
velhos temores voltando ao radar"
2020-08-27,Empiricus é confiável? Conheça a verdade sobre a casa de análise financeira
2020-08-26,"Bitcoin, Ouro, Dólar e Ibovespa durante a Pandemia"
2020-08-26,Cientista político comenta especulações sobre saúde de Guedes do governo
2020-08-26,"Incorporadora One, de ex-PDG, se prepara para realizar o IPO"
2020-08-25,"Prévia da inflação de agosto fica em 0,23%, puxada pelo preço dos 
combustíveis"
2020-08-24,"Ibovespa fecha em alta de 0,77% com exterior e olhos no “Big Bang Day”"
2020-08-24,"Com exterior positivo, Bolsa fecha em alta de 0,77%, aos 102.297,95 pontos"
2020-08-24,"Com pandemia, ações de ‘techs’ brasileiras ganham destaque na Bolsa"
2020-08-24,"Dólar fecha em R$ 5,59, com queda de 0,22%"
2020-08-24,"Como saber se a empresa em que você investe adota a agenda ESG – Educação 
Financeira – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-08-24,"Cogna (COGN3) vai focar presencial da Kroton em segmento premium, diz CEO"
2020-08-23,Squadra segue vendida nas ações do IRB e aposta em Vale
2020-08-22,Dólar renova máxima e fecha 4ª semana seguida de valorização
2020-08-21,"Cogna aproveita cenário ruim para promover sua “mais impactante mudança” no 
ensino superior: o que os analistas acharam?"
2020-08-21,"Veja 19 ações que atingiram seu maior preço histórico nos últimos 30 dias | 
InvestNews"
2020-08-21,"Câmara de SP aprova em 1º turno alta do ISS para instituições financeiras; 
impactos para B3 e bancos são limitados"
2020-08-20,C&A tem prejuízo de R$ 192 milhões no segundo trimestre
2020-08-19,"Ibovespa precisa superar os 103 mil pontos para engatar alta consistente, 
aponta Ágora"
2020-08-19,Small caps que cresceram mais de 100% – Exemplos e como funcionam
2020-08-19,"Fim do teto de gastos levaria dólar a R$ 6,50"
2020-08-19,Usiminas (USIM5) reativará alto forno 1 em Ipatinga (MG)
2020-08-19,Nintendo Switch será oficialmente lançado no Brasil – com 3 anos de atraso
2020-08-18,5 maiores ações de tecnologia listadas na Bolsa de Valores Brasileira
2020-08-18,Fundos imobiliários podem atingir a marca de 1 milhão de cotistas em agosto
2020-08-18,"De Pink Floyd ao Barbell Strategy: um método alternativo para alocar 
recursos"
2020-08-17,"Eletrobras e ações ligadas a consumo doméstico despencam na B3; Marfrig e 
exportadoras sobem"
2020-08-17,"“Existe confiança do presidente em mim”, declara Guedes ao negar saída"
2020-08-17,"Linx nega que se recusou a ouvir oferta da Totvs, mas diz que conselho vai 
analisar proposta"
2020-08-17,"IPO do Grupo Mateus, de supermercados, deve coroar trajetória de 
ex-garimpeiro"
2020-08-16,"Empresas que adotam agenda ESG têm rentabilidade acima do Ibovespa – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-08-16,Bolsa ganha 900 mil novos investidores durante a pandemia
2020-08-16,"Enquanto estrangeiro recua, Bolsa ganha 900 mil pessoas físicas na pandemia"
2020-08-16,"""Mercado ainda vai chacoalhar"", diz CEO da gestora Nest"
2020-08-14,"Scalping: entenda a estratégia de day trade que envolve operações rápidas e 
alavancagem"
2020-08-14,"Dólar tem 3ª alta semanal, a R$ 5,427; Bolsa sobe no dia, mas cai na semana"
2020-08-14,"Cogna é a ação com mais memes e mais prejuízos amargurados – Colunas – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-08-14,A nova aposta do primeiro passageiro de Elon Musk à Lua: o varejo de moda
2020-08-14,Venezuela eleva exportações de petróleo apesar de menor produção
2020-08-12,Ibovespa: O que é e por que ele é essencial para investir
2020-08-12,"Ibovespa: Vale (VALE4) e Bradespar (BRAP4) avançam; Eletrobras cai mais de 
4%"
2020-08-12,"Conservadoras, mas nem tanto: mulheres que apostam na bolsa vão de ‘blue 
chips’"
2020-08-12,"O que você precisa saber antes de investir na Quero Quero – Mercado – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-08-12,Os melhores fundos imobiliários para investir em agosto segundo 6 corretoras
2020-08-12,Real é a moeda que mais se desvaloriza após debandada na equipe de Guedes
2020-08-11,"Ibovespa segue piora em NY e fecha em queda de 1,2%; Linx dispara 31,5%"
2020-08-11,"Quantas e quais ações formam o Ibovespa – Mercado – Estadão E-Investidor – 
As principais notícias do mercado financeiro"
2020-08-11,"Investidor que apostou em alta da Cogna com opções está prestes a ver 
ativos virarem “pó” – e lança alerta no mercado"
2020-08-11,Campo de Lula da Petrobras voltará a se chamar Tupi
2020-08-11,"Apesar da alta de 30%, ação da Linx ainda não reflete ganhos de possível 
fusão com Stone, diz gestor"
2020-08-10,"Ação da Braskem dispara 9,3% com anúncio da Odebrecht e CSN salta 7,9% após 
recomendação; Petrobras e Vale sobem 3%"
2020-08-10,Microcap Hunter: seja um caçador implacável das ações que mudarão sua vida
2020-08-10,"Azul vende participação de 6% na TAP para governo português por ao menos 
10,5 milhões de euros"
2020-08-10,A empresa mais valiosa do Brasil é Argentina. E só dá prejuízo
2020-08-08,"Com R$ 28 bilhões, poupança tem aporte recorde"
2020-08-07,"É necessário abrir mão do retorno para fazer investimentos de impacto? – 
Colunas – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-08-06,Ibovespa avança com cena corporativa em foco após BC cortar Selic a 2%
2020-08-06,"O mês dos 6 circuit breakers: série do InfoMoney mostra a evolução da crise 
do coronavírus no mercado e nos negócios"
2020-08-06,"Software ‘anticoronavírus’? Totvs salta quase 10% na Bolsa após divulgar 
balanço"
2020-08-06,"Investir em ações é como puxar peso de academia - e você pode lucrar 436% 
com isso em mente"
2020-08-06,"Confira cotação do dólar hoje, quinta, 6 de agosto (06/08)"
2020-08-06,"Thammy sobre o casamento após Bento: ""Nos policiando para não esquecer vida 
de casal"""
2020-08-05,Ibovespa recua puxado por queda nas ações do Itaú
2020-08-05,"Alpargatas: mercados, farmácias e inovação dão resiliência às vendas da 
Havaianas"
2020-08-05,"Gerdau eleva preços em agosto e prêmio de aço vai para zero, diz presidente"
2020-08-05,"Azul diz que demanda por voos em julho subiu 40,7%"
2020-08-04,"Bolha na Bolsa? Para CEO da B3, preços não refletem irracionalidade"
2020-08-04,"Cotação do dólar 04/08/2020: Dólar cai 0,60% e fecha o dia em R$5,28"
2020-08-04,"Itaú vê inadimplência maior só em 2021 e alta não será ""explosiva"""
2020-08-03,"XP eleva projeção para o Ibovespa para 115 mil pontos em 2020 e destaca 
quatro fatores principais"
2020-08-03,Campanha de Dia dos Pais com Thammy fez ações da Natura subirem? Entenda
2020-08-03,"LIVE da DINHEIRO, AGORA, 17h: Marcelo Behar, vice-presidente da Natura & 
Co, fala sobre sustentabilidade e diversidade"
2020-08-03,"CVC Brasil ajusta R$ 362,3 milhões em demonstrações de 2019; ações caem"
2020-08-03,"Focus: mercado financeiro vê contração de 5,66% do PIB e reduz projeção 
para a inflação em 2020"
2020-08-02,"Eletrobras aprova plano com investimentos de até R$ 201, bilhões"
2020-08-01,"André Brandão, do HSBC, aceita convite para ser presidente do Banco do 
Brasil"
2020-07-31,"Ibovespa cai 2% puxado por tensão nos EUA, mas fecha julho em alta de 8,27% 
| InvestNews"
2020-07-31,Estas são as ações mais caras do Ibovespa ao final de julho de 2020
2020-07-31,Os ativos de risco seguem brilhando aos olhos do investidor
2020-07-31,"Vasta, da Cogna, levanta US$ 405,8 milhões em IPO na Nasdaq"
2020-07-31,"Em 2013, governo desembolsou R$62 milhões com cartões corporativos. Quanto 
disso é detalhado?"
2020-07-30,Ações da Natura disparam na Ibovespa após protagonismo no dia dos pais
2020-07-30,"Após campanha de dia dos pais, ações da Natura sobem 6,7% e lideram Ibovespa"
2020-07-30,Natura impulsiona maior alta da Ibovespa após Thammy protagonizar campanha
2020-07-30,"Ações da Natura disparam no Ibovespa após campanha de Dia dos Pais com 
participação de Thammy Miranda"
2020-07-30,"Ações da Natura sobem 6,73% após transfobia contra campanha da empresa"
2020-07-30,Ações da Natura disparam na Bolsa após polêmica com Thammy Miranda
2020-07-30,"Após campanha de Dia dos Pais com Thammy Miranda, ações da Natura disparam"
2020-07-30,"Vira-lata caramelo, capivara ou Neymar? Quem você gostaria de ver na nota 
de R$ 200?"
2020-07-30,Thammy Miranda diz que campanha de Dia dos Pais não é para ‘lacrar’
2020-07-29,"Bolsa avança 1,44% e fecha acima dos 105 mil pontos; dólar sobe a R$ 5,172"
2020-07-29,O rali do ouro começa a conquistar investidores
2020-07-29,"Banco Central lançará notas de R$ 200 no fim de agosto, estampadas pelo 
lobo-guará"
2020-07-29,"Nota de R$ 200: causa ou consequência da inflação? É mau sinal? Desbancamos 
os mitos"
2020-07-28,Por que a Bolsa tende a subir no longo prazo
2020-07-28,Gestora norueguesa exclui JBS de sua carteira de investimentos
2020-07-28,"Virou euforia: Ações da Oi disparam mais de 40% com nova proposta de TIM, 
Vivo e Claro"
2020-07-28,"Argentina planeja buscar novo plano com FMI, diz ministro da Economia"
2020-07-28,"Após escândalos, IRB Brasil anuncia Ellen Gracie, ex-ministra do STF, para 
chefiar comitê de ética"
2020-07-28,Mostre-me seu portfólio e te direi quem és
2020-07-28,"Esposa de Thammy Miranda detona DJ Pietra Bertolazzi ""vai se capacitar!"""
2020-07-27,Como ações esquecidas pelos investidores se tornam cases de sucesso?
2020-07-27,"Dólar cai para R$ 5,15 com expectativa de pacote fiscal de US$ 1 tri nos EUA"
2020-07-25,"Explica Ana: Viva como se você tivesse um salário menor, diz Ana Laura 
Magalhães"
2020-07-24,Itaú BBA nomeia Cristiano Guimarães como novo diretor executivo
2020-07-24,"Robôs de investimentos: como os algorítimos decidem para onde vai seu 
dinheiro | InvestNews"
2020-07-23,"Tesouro e B3 zeram taxa de custódia para investimentos de até R$ 10 mil no 
Tesouro Selic"
2020-07-23,"Menos famosas, mais lucro: WEG, Totvs, as ‘desconhecidas’ que brilham na 
bolsa"
2020-07-23,"Dólar tem maior alta em um mês, com pessimismo externo"
2020-07-23,"Conheça o ‘Kid Investor’, garoto que já é chamado de ‘Barsi’ da geração Z"
2020-07-22,"“Se a ação não tiver potencial para dobrar de preço, eu não olho” diz 
gestora comprada em IMC"
2020-07-22,Seripieri cultivou ligações com PT e PSDB
2020-07-22,"Como a gestão quantitativa oferece diversificação necessária para enfrentar 
a crise"
2020-07-21,Ibovespa já tem 20 empresas com mais de 100 mil acionistas
2020-07-21,"Dólar cai 2,44%, a R$ 5,212, menor valor em quase um mês; Bolsa recua 0,11%"
2020-07-21,"Otimismo com reforma tributária derruba dólar para perto dos R$ 5,20"
2020-07-21,Ações da Qualicorp despencam após fundador ter mandado de prisão decretado
2020-07-20,"Ibovespa lidera rali mundial das bolsas, mas ainda perde no ano"
2020-07-20,Mercado imobiliário movimenta a economia de Umuarama em meio a pandemia
2020-07-19,Bolsa de Valores: ascensão e queda de 3 das maiores fraudes da história
2020-07-19,"Trabalhadores enfrentam fila de espera para vaga como entregador de 
aplicativo"
2020-07-17,"Ibovespa fecha em alta de 2,3% e flerta com 103 mil pontos"
2020-07-16,Lições de Ray Dalio sobre como investir em tempos de crise
2020-07-16,"Fundos imobiliários voltam a pagar mais dividendos. Hora de investir ou 
esperar? | InvestNews"
2020-07-15,"Distância entre Bolsa e realidade é três vezes maior que a normal, diz BTG"
2020-07-15,Trio da 3G reforça aposta de quarenta anos no varejo brasileiro
2020-07-15,Hapvida avança com oferta para compra do Grupo São José por R$ 320 mi
2020-07-15,"Governo mantém projeção de queda de 4,7% do PIB em 2020"
2020-07-15,"Pan, BMG e Inter lideram ranking de reclamações contra bancos do BC"
2020-07-14,"Com queda de até 40% em 2020, ações de bancos estão baratas (apesar dos 
desafios), afirmam analistas"
2020-07-14,Quem somos
2020-07-14,Ainda dá para comprar ouro?
2020-07-14,"Qual foi a melhor performance no semestre: Bitcoin, ouro, dólar ou ações?"
2020-07-14,"Inquilino do fundo RBVA11, Santander tenta baixar aluguéis na Justiça; caso 
traz insegurança para o mercado de FII"
2020-07-13,"Onde investir no 2º semestre: a bolsa tem potencial para continuar se 
recuperando, mas há riscos no radar"
2020-07-13,"Por que Ambev (ABEV3), Cyrela (CYRE3) e Grupo Natura (NTCO3) tiveram os 
piores desempenhos do dia na Bolsa – Mercado – Estadão E-Investidor – As 
principais notícias do mercado financeiro"
2020-07-13,"Na crise, brasileiro busca reserva de emergência, liquidez diária e risco 
baixo – Investimentos – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2020-07-13,Os melhores e piores fundos imobiliários do primeiro semestre
2020-07-13,"Irani Papel e Embalagem pode captar mais de R$ 600 mi em follow on e tem 
planos de migração para o Novo Mercado"
2020-07-12,O que compõe os 100 mil pontos do Ibovespa?
2020-07-10,"Ibovespa testa 100 mil pontos, mas não sustenta patamar"
2020-07-10,"Vamos oscilar, é preciso calma, diz economista sobre o Ibovespa 100 mil 
pontos"
2020-07-10,Bolsa 100 mil pontos: O que significa e o que fazer
2020-07-10,"E o Ibovespa, quem diria, voltou aos 100 mil pontos. O que isso significa?"
2020-07-10,"Bolsa fecha acima de 100 mil pontos após 4 meses; dólar cai a R$ 5,324"
2020-07-09,"Dólar comercial fecha praticamente estável, a R$ 5,344; Bolsa cai 0,61%"
2020-07-09,"No balcão da B3, as farmácias puxam a fila dos IPOs e podem movimentar R$ 
2,7 bilhões"
2020-07-09,Bolsa a 100 mil pontos — cara ou barata?
2020-07-09,"IRB fará aumento de capital de até R$ 2,3 bilhões com garantias de Itaú e 
Bradesco"
2020-07-08,Crise da Smiles expõe dificuldades com a controladora Gol
2020-07-08,"Bolsa sobe 2%, mas fica no quase e não bate 100 mil pontos; Dólar cai a R$ 
5,34"
2020-07-08,"Com atual volume negociado, B3 seria a 7ª ação mais negociada nos EUA – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-07-08,"Em meio à pandemia, Banco Inter alcança 6 milhões de clientes da conta 
digital"
2020-07-08,"‘Sumiço’ de dinheiro no Nubank e PicPay é resultado de erro da Caixa, 
afirmam empresas"
2020-07-08,"Por que o TikTok, a rede social dos adolescentes, entrou na mira de Trump"
2020-07-07,Acordo bilionário com a Gol acirra disputa entre sócios da Smiles
2020-07-06,"Ibovespa avança 2,5% com ânimo sobre retomada de economias e forte 
noticiário corporativo"
2020-07-06,Covid-19 e investimentos em distressed assets
2020-07-06,"Bolsa sobe 2,24% e fecha no nível mais alto em quatro meses"
2020-07-06,Lojas Americanas anunciam oferta de ações que pode movimentar R$ 7 bilhões
2020-07-06,"Legacy vê “repressão financeira” com juro baixo e aposta em carteira global 
de ações"
2020-07-05,"B3 bate recorde e movimenta R$ 26 bilhões por dia em 2020 – Investimentos – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-07-05,As 15 ações que mais pagaram dividendos durante a pandemia
2020-07-03,"Os melhores fundos de ações e multimercados no primeiro semestre de 2020 e 
em 12 meses"
2020-07-03,Investidores que moram no interior ganham espaço na B3
2020-07-03,"Copel inicia processo de habilitação de crédito tributário de R$ 5,8 bilhões"
2020-07-03,"Ação da Sabesp acumula baixa nos 7 pregões após a lei do saneamento: o que 
explica esse movimento?"
