Date,BBAS3.SA,BBDC3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSNA3.SA,CYRE3.SA,ELET3.SA,EMBR3.SA,GGBR4.SA,GOAU4.SA,ITSA4.SA,PETR3.SA,PETR4.SA,SBSP3.SA,TRPL4.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA
2015-11-19 00:00:00,24263800,3632430,4755429,2668753,2872200,6590451,1814179,4049136,9973300,2924400,1026990,2017600,25019820,60076000,57002028,17951800,51878600,1060500,2456122,15083500,4043700,32700,6540040
2015-11-23 00:00:00,15854400,2485650,5525296,3000404,2316800,7172694,1188780,7228029,5987800,4270700,1162341,3671000,18702054,23039500,30407163,14279900,47415800,1825800,2068123,11349900,5780800,6800,4542460
2015-11-24 00:00:00,11256800,2985216,9615851,1735047,2090800,7301407,1022615,5859645,6157900,2444200,1977651,1167400,16110612,41878700,42741063,16262500,63001700,1165300,1807055,11450700,4629700,1600,6020820
2015-11-25 00:00:00,15856600,6996060,8905855,3327748,1803800,7359084,1613059,7130001,8377300,4870500,1921129,1745000,15778098,27300800,51347217,18576000,54732800,1587200,1520761,11151000,5048900,2000,5773560
2015-11-26 00:00:00,8420000,2623682,12931332,1900714,895700,8724126,815037,2781781,4633700,1310800,1033592,1406800,7750008,13410400,24163597,6929600,21697100,661200,898122,7339600,3880800,2300,2773940
2015-11-27 00:00:00,12930800,6020005,10466413,1932860,1498700,8768852,2273926,4613295,5768100,3264100,2183429,1323400,11984112,12551500,38614583,12721400,38334200,990200,799621,9738500,5964400,3000,4601220
2015-11-30 00:00:00,26581800,11166945,21917016,6143995,6145500,16342660,1994285,12219430,12289700,44157000,1941537,4493800,17342514,20564000,55890380,31244800,72764300,2313100,1693338,60223700,13658200,7900,15144220
2015-12-01 00:00:00,16068200,8070832,13732219,3764451,2823600,9576342,1127583,8856486,8039600,5621300,1488065,2295100,13619466,11541800,39931236,13847500,35865600,868700,1820269,19432100,6932100,4500,6023940
2015-12-02 00:00:00,17510000,4265114,8031647,5655606,2381700,13705063,1771946,7718167,8719900,3585700,1945939,2775900,19393290,12327100,46635245,18471600,47713500,873900,1146377,17624400,9802500,2300,8338720
2015-12-03 00:00:00,22065400,4879208,8998048,4139593,1930800,10989145,1758927,5096430,5331800,9274900,1972249,5009400,10836630,13024800,56362244,25525400,76680900,1246000,1164395,11538400,7206800,6900,6073860
2015-12-04 00:00:00,14797600,7072982,8199547,3092220,2412000,8410642,1326653,5499544,5206600,4497900,1237770,1402800,18490500,16901700,28967538,22133300,63662600,1677700,2122579,8931300,6375000,2000,5639660
2015-12-07 00:00:00,10459600,4259131,5406855,2864466,3454000,7286835,1104314,5386512,5886100,4981300,992577,1541000,9606114,11889900,29150143,15425300,47395000,1573700,937763,10408300,3124200,3700,3078920
2015-12-08 00:00:00,12259200,5201212,10883126,2918988,2188300,10993598,1439514,4507265,6371500,11314500,944158,1539000,9876888,20588400,28865037,12474800,46590500,1489000,31883542,8401400,7863500,4700,4248140
2015-12-09 00:00:00,40847200,5249075,6881728,2963531,3104500,9999110,1800853,5493542,6311600,4830000,1845801,2876400,12160512,14720400,49072595,23192200,82102800,1765800,2025680,10168900,7322900,4000,9145760
2015-12-10 00:00:00,25640600,4492247,4783196,2975086,2078400,8508189,1299181,4977397,5051300,3308900,1480862,1457300,9317070,7573600,25294233,23037500,43458400,1101700,1188420,6733600,9923400,4700,4011800
2015-12-11 00:00:00,22480400,4991813,8530792,2634611,2111800,9564604,1624027,6764899,4771300,2714900,1958644,2369800,9268686,14870400,24278856,20315400,50750600,2085800,1437876,6399200,8390700,3300,4407520
2015-12-14 00:00:00,16431200,3428159,3230663,3018473,2083700,14436661,1331676,10622982,3627200,2115800,1074208,1317200,7458066,14386400,19660040,12345400,33538000,2350800,826448,6746400,5694800,12400,2999880
2015-12-15 00:00:00,14395400,4330070,4786883,1918573,1297900,18076841,1469856,7870209,3039400,1701600,1290690,1529500,6567624,9621300,18587553,8283500,34188900,1949800,1242876,7368300,6886800,12200,4042220
2015-12-16 00:00:00,19279000,10809898,5558052,2503926,1508900,16563658,1530540,8830479,4355000,2019500,1810587,1552600,7048692,9672200,38796298,9814000,39840300,909300,889713,8647300,4472100,26800,2828020
2015-12-17 00:00:00,19358600,8259077,3923305,2343721,2427400,9520688,1361813,7473098,6757100,1396200,1130829,1470000,7861014,7561800,27125916,11469100,43789300,1780600,1362599,8072500,5814700,23100,3621020
2015-12-18 00:00:00,25740600,8956303,4949794,3533335,2925600,15628265,1605166,8561403,6094300,3938800,2185630,2874800,12009312,13326000,41255157,16447100,60061600,2315900,1228061,12456800,10987200,25100,7468500
2015-12-21 00:00:00,24011800,3399696,4106173,3925181,2023900,10443938,1802288,6160729,5193900,2000900,927952,1403600,14004900,15197200,36810787,10087400,54032100,1372900,1607250,14054800,6942100,16500,5074680
2015-12-22 00:00:00,24137200,5051074,2788136,3641855,2168000,7304847,1062798,3828074,3638900,1153300,1192352,1174300,9878652,6976100,19635861,7498300,40463400,1302600,667485,7315000,5677800,19400,2987660
2015-12-23 00:00:00,17237200,2458997,6793223,1605622,1079000,5846104,788898,4047136,5438300,1482300,1024289,1117700,6707484,9197900,15875036,11095900,38789700,1445500,1038266,9877700,7174800,25800,2621840
2015-12-28 00:00:00,11006400,1429649,3522211,1773076,1297000,3841748,1063106,5457532,3462000,807000,507892,897900,4772250,6049400,15695398,5461400,28617600,818800,937362,4390000,3095800,27300,2321800
2015-12-29 00:00:00,8813800,1701123,2485092,1159884,778700,4282933,540830,3162888,2452300,680700,2867289,1197900,5000688,8845300,14779556,5183400,22441300,774100,741561,4792600,2890100,10900,5472740
2015-12-30 00:00:00,9739000,6018772,3982742,5792489,2335400,6515774,1757697,7656149,4545700,2529700,10421158,4668700,6534360,6987500,23568908,8649000,30041600,1125300,1508348,4930800,5226600,87100,38969580
2016-01-04 00:00:00,12181000,4196686,4057798,4188022,1533100,7311930,1466473,5983680,4417300,1277300,1087012,1904900,6373836,8019200,33707398,16912500,45962100,832400,1501141,7663800,4587900,37400,7878780
2016-01-05 00:00:00,11209000,2977923,5392755,2237513,2567900,7854102,1024563,6324775,4163300,1560700,2031871,1928200,8678124,11734300,18451972,9146500,29446700,996600,2739213,16041700,2693500,36100,7329660
2016-01-06 00:00:00,11730000,2438801,4104871,2330589,3389600,14023607,946862,6507827,4565700,3183700,1030591,1237200,12909708,19103400,40064740,9908400,67507200,1454100,1891542,20639800,6758900,7700,6549660
2016-01-07 00:00:00,12981400,3045525,4193377,3106717,2465800,10838778,1365298,5984680,6308300,5752100,952061,2084600,15478218,23207200,27481632,10777500,57387900,1993600,1892343,17833100,6450400,45300,6017700
2016-01-08 00:00:00,9385000,3234941,2469257,2748068,1520300,11519377,1161206,7851204,7965500,1059700,1365618,1356400,13472424,17065500,17321632,10759800,52100300,1602900,946572,12119400,4429400,24600,5050500
2016-01-11 00:00:00,10671000,4026403,2491600,2144856,1467300,6468619,1004266,6781904,4962200,1463300,1686440,1126900,12567996,9378200,27711260,8459800,51334000,964000,1648492,8363200,5658100,3500,5662800
2016-01-12 00:00:00,13971000,3378862,4379064,3054821,2340200,15106533,1366221,5923663,5125300,1932500,845221,1297600,12459888,10806000,28684657,15797700,81627800,1917600,843666,8489000,7581600,3300,5268380
2016-01-13 00:00:00,15641800,4095069,11057968,2164186,2428700,11869896,1532693,6774902,5411800,1490500,1737059,1418800,15728580,20066600,21440547,14299300,70874300,2131600,726746,15020700,9208300,11700,5277740
2016-01-14 00:00:00,18373800,2673710,7862880,1303701,2297600,15658419,2383814,7668153,8097600,2466400,1144234,1382600,11508588,20709900,37263961,14608000,76854200,997300,1373410,16511500,11080500,27700,4653480
2016-01-15 00:00:00,16259400,3894599,5045458,3354326,2288500,11969061,1418295,6282764,5745100,2358400,1398631,2962800,8006418,10790800,30753534,16477400,75571500,1692900,1708955,14342100,13283400,4900,7095400
2016-01-18 00:00:00,7017600,1824211,3131312,2048733,958300,4621107,794638,4381230,3302200,1618900,716572,657500,5038866,5536800,25944400,5738000,46407200,1143700,972198,8694800,3477600,4500,2390960
2016-01-19 00:00:00,13407000,2327831,4523753,2065647,1255000,15168461,1303486,7861207,4142100,1246100,4666372,1431600,7530390,7227000,16607679,13364200,66529300,1445300,934960,12973800,10965000,23400,3833960
2016-01-20 00:00:00,14415400,2926051,11499410,2468418,2522500,15798465,1559960,12236435,4358200,1046000,1095816,1312500,8604792,10252900,31197362,12696100,92914100,1414900,1268502,17194400,10928000,19900,5618860
2016-01-21 00:00:00,16240200,4888232,10317603,1832535,2447700,7059767,1517625,16910748,4567900,2429100,881534,1485500,10309194,12437100,20487176,19709900,87455300,2009300,1366603,8112600,10638200,35900,8118500
2016-01-22 00:00:00,13285000,2291691,24128133,2382170,2152500,7618736,1268941,6987962,5386800,1621200,1181948,1378700,13001814,13406100,23240338,26399700,100576600,1460400,3970477,13704900,14684700,12600,6072560
2016-01-26 00:00:00,19850800,2641610,7546386,2632930,1906100,9637055,1255615,7140004,3064700,1884900,2078989,904600,5070366,8663700,33396480,13040400,71933300,1556100,1114344,5434400,7220500,11000,4458740
2016-01-27 00:00:00,20708000,4537251,10535179,4277947,1999100,9990206,1367451,10015812,4563100,1504900,1435145,1919500,8443008,12072700,33887629,21493300,79437900,2173000,3004285,14360300,7978500,54500,6351280
2016-01-28 00:00:00,13686800,2767461,5031141,1925087,2766000,12411056,1272836,7712165,4225600,1819900,1072507,1883300,8754102,11256400,38106672,25596800,131960900,1605700,4670396,17266700,8628400,14900,5186480
2016-01-29 00:00:00,20564000,6856366,5289282,3292030,2537300,18518430,2519841,10777025,4600600,2957100,1238570,2594900,18666144,23968500,42291746,29053400,93013900,2079900,4412931,21757200,13958500,10100,7321080
2016-02-01 00:00:00,13684400,3678823,3974282,1871405,1368000,17810308,1708904,4570283,6605300,1247900,1366719,1203300,16997022,14446400,26793341,17751700,51910300,1528200,2504171,31611100,6691400,12000,6109480
2016-02-02 00:00:00,23686000,3784904,3682952,2230894,2783900,28136665,1326448,6532834,6921300,2160600,1189451,1135300,18165294,31955900,45989973,13664300,53610300,1711500,1935587,20346100,5860700,9800,5097040
2016-02-03 00:00:00,13321200,3122057,3518306,2678103,2821900,22093444,2582781,5160448,4275100,2109000,1214561,1064600,14102172,21913300,27048928,15966400,73786400,1987900,2075331,10406200,6300800,14000,5926700
2016-02-04 00:00:00,18050600,6102106,8274603,2819083,3040900,11813230,1706033,7478099,6666300,3053600,1957543,2317600,22596588,28505100,50352014,27839800,91974200,1938200,1985639,19483300,14082200,17200,7796360
2016-02-05 00:00:00,11180000,5641854,6543759,2134456,2098800,20227313,2284484,4870367,7697500,2573200,1271482,1837100,14214816,21173300,27010212,14089800,52704500,1162400,884908,10404600,9259100,3500,7375680
2016-02-10 00:00:00,10771000,1996407,2537154,934967,1245200,16943927,965519,2495700,4492700,1691900,728076,817100,7022862,19543700,9793454,11824000,45747400,1415900,1306942,12240800,4466400,11100,3259100
2016-02-11 00:00:00,21786400,3109939,4328087,2416627,1354300,22226609,1561703,5871648,7037500,1640200,1305495,1799300,20184570,27632200,21215666,12812600,59451500,1349500,1706152,20192500,6646600,12300,4725240
2016-02-12 00:00:00,20172800,3845279,3560606,1597743,1262500,14793252,1159976,4197178,5393200,1156500,650447,1189400,12877830,14033600,16958945,14200200,64027200,932800,986613,27379600,5711100,6200,3698500
2016-02-15 00:00:00,9026600,1518511,5960664,1094016,1088800,6322705,724318,4276200,2288200,946700,250095,612700,5504058,5312200,10756320,3822100,28490400,542300,848871,12531600,2218500,7700,3800940
2016-02-16 00:00:00,13921200,3628227,11389863,1701850,1953800,22384667,2004023,5080426,4644800,2369200,873531,1809700,15329412,15809200,37255209,13694000,80343900,1199300,1073902,31485700,7412800,10500,5525260
2016-02-17 00:00:00,19598200,5328076,22255419,3112180,2715600,25128715,2132978,10346905,10137700,1798100,831315,1942400,22454964,27418000,51852606,24782600,84473100,1926200,1269703,33277800,12741500,17800,11231480
2016-02-18 00:00:00,18268600,3380350,5791463,2017743,3259300,16866011,1685942,4982398,7731100,1156800,510693,1338100,14705586,12218900,19161030,14730400,65026900,1696000,1789037,32862800,9470200,13800,5108220
2016-02-19 00:00:00,16012200,3307220,8093471,1559924,2700700,21523749,920415,5936666,4972400,1091500,2312678,867000,9989910,12992200,36128875,10001500,56031000,1305300,2052908,27750100,7540200,28600,5585320
2016-02-22 00:00:00,21210200,5019399,8478296,3311780,2023100,14499398,1717002,6911940,6321500,1218800,1047197,1881200,24478902,18445100,39195328,22126000,80150300,2590900,1544786,16811000,12431000,4000,5790200
2016-02-23 00:00:00,13857800,3931589,7238570,2368303,2032300,14780704,1076432,5351502,7672300,1263300,1000680,1203800,19968858,15360900,19803780,20439100,85037400,2028700,719939,14351800,9977100,7900,5262400
2016-02-24 00:00:00,19670200,2611847,4717033,1889054,1665800,10436855,1221685,5112435,8301100,1540800,1992456,1072200,23168880,19548700,15584737,14172300,75039700,2078900,1547989,11263300,8510200,21400,18643560
2016-02-25 00:00:00,19713200,2568905,6579335,2291195,1842700,10878040,1064848,3854082,5859700,1184100,933054,977700,36314460,28846600,28812228,13320200,70393700,6656800,1488728,27567900,7333900,6800,13858780
2016-02-26 00:00:00,13945000,2223875,5474319,5952484,931500,10090788,1649244,7276042,7686800,1097500,876733,2941900,15347934,14034900,21217149,10907400,61396800,1026900,1407845,18381700,5763400,45900,11267880
2016-02-29 00:00:00,32678200,6601899,9838199,5707082,4152100,10034526,1802596,7209024,9042300,3025700,1268181,2355400,15841854,11009600,35614586,17867800,84165000,1961600,1595238,9733700,12513200,44700,8755760
2016-03-01 00:00:00,27066400,3824020,6416207,2704576,2252300,11000681,1444229,5997684,6772400,2191200,818811,2056100,23655870,20869900,36368739,21920700,80939200,2078500,3102385,10272600,14126700,24500,9728160
2016-03-02 00:00:00,25938800,5334453,7842272,2556137,2003800,10072371,1785067,9087551,9632400,4445900,786698,2584300,27450486,15540600,37275828,19386300,88545800,3125100,3229316,16179800,15826600,29700,15279420
2016-03-03 00:00:00,51505800,6069367,9664225,3608553,2299100,21141456,2233435,8360347,10046500,6494700,2377903,9172000,44041914,40981400,89116716,50863300,186772500,2590900,3200086,57007400,17302900,36700,13445640
2016-03-04 00:00:00,53854400,8546648,12770808,4607602,3452300,32661441,3393821,15103240,15861000,10292900,2585282,9693400,49920318,37868500,101204078,52918800,175922100,3344100,3251338,48262700,27180100,38600,15909140
2016-03-07 00:00:00,22629000,3661603,12056040,3107768,1337600,12544423,1763233,6848923,16131700,4641300,1213160,3106300,39568788,36674400,34624130,22803500,85041400,1828300,2344407,30914600,20198100,49300,6546280
2016-03-08 00:00:00,53123000,5277692,9075274,3700684,3323700,14817739,2729162,8554401,10444400,5110800,1558391,3658700,28086660,32922300,52704217,35828200,137169400,2152700,1510751,39900500,17884700,15200,8435180
2016-03-09 00:00:00,49665000,6693736,11596159,3709088,3458000,22277204,3065182,9397638,13920100,6555400,3908484,2765100,31056102,22910100,63692539,28823300,84821900,1884900,2387251,59611700,11891900,10200,9118980
2016-03-10 00:00:00,45257200,8549411,9788957,3241815,1962000,30027284,3894673,12155413,11355700,5108000,3244032,7634900,29836170,30573200,63976755,31324900,117672300,2515400,3962469,65276400,11073200,23600,8293740
2016-03-11 00:00:00,56263800,5082962,13293163,2876442,2437500,23783304,3930756,13184702,8235900,3417200,1703246,3294400,24098508,28534500,55432459,14230000,92331300,2525900,1479519,56300300,11250900,14500,5729880
2016-03-14 00:00:00,42439800,3225374,14587988,1605307,4066700,20039304,1375754,9428647,9687100,2299500,1383325,2128600,24895962,17379000,57346619,16408600,86084700,2566600,5053189,36170600,8840800,27800,7247760
2016-03-15 00:00:00,70133200,3310622,15135290,1936012,1926500,18410967,1758825,8926506,7854200,5186800,1534883,4072000,22452066,28614400,51087921,26944700,104913200,1629000,2262723,27871700,9679900,19000,5846100
2016-03-16 00:00:00,47140000,5189681,7281087,2015852,2213800,12891907,969824,7274042,8957200,3863000,2080590,2234700,23880906,27842500,54763304,21836600,85533000,2197900,613429,33286500,10150400,14400,5475860
2016-03-17 00:00:00,61471400,9563665,8522549,4477652,2712300,19432169,1919352,14902184,13552600,7620900,3253835,6652400,23732100,26186400,82073309,36588400,118294200,4915700,1170001,33529800,13735400,26900,6943300
2016-03-18 00:00:00,25889000,9476717,5682350,2534286,2272400,15647288,1376062,9268602,13617600,8642000,2577879,2869800,21218904,42795800,40966045,27464600,77182400,2721200,1047876,28890600,14160000,10200,8463260
2016-03-21 00:00:00,22306200,2820608,5299260,1808793,2783000,14551409,1527568,6439808,8893100,2751700,1162141,1605000,13912164,20991200,28909093,10381000,65837300,1968000,607023,15100000,7946100,13300,5028400
2016-03-22 00:00:00,19311600,6715846,4092506,1820349,3150300,17785618,1617262,5284483,6930000,3185100,917148,1901800,18445896,22919400,30264758,21415900,84549700,1782800,1055483,14759400,6234400,3600,8344440
2016-03-23 00:00:00,19680000,3485156,4332425,2859739,3654600,14241568,1614084,8469378,8347500,3247500,1057301,1579400,20322792,26309400,26819152,14058300,61437900,992000,1091520,23504800,8236700,16700,4377880
2016-03-24 00:00:00,21810800,3130986,7305816,1370094,3061700,9474141,959881,8452373,6968900,5811000,1133130,1414600,19000170,26823800,24228866,14529800,52343300,1702800,1597640,19045900,7902400,5100,3680040
2016-03-28 00:00:00,32618400,2484508,4559112,1744606,2104100,11424259,1382212,4754334,5155200,4508900,1960344,1181400,13639374,21303000,24603865,12959100,69818700,6289800,936161,12769600,6665400,8000,3781700
2016-03-29 00:00:00,37930600,2713251,7187809,1582510,2054800,16487563,3021821,9331620,8619100,4796200,1898921,1767500,17607492,34191600,41030720,14787100,89050200,4389600,1586028,12804600,7942900,18800,4293380
2016-03-30 00:00:00,27935600,2373537,9562053,2061340,1286600,12206249,1720180,5304489,7736800,4063600,2901602,1289800,34960968,41493600,37560342,20811100,90059600,3807500,2804480,15430800,8534400,7600,7117240
2016-03-31 00:00:00,283000,212,91976,3256,2900,57677,3334059,15004,78700,4100,4701,1100,116802,324900,145668,24100,737700,800,400,187800,8100,9100,10400
2016-04-01 00:00:00,90000,1062,72452,23846,900,61725,2152,5594570,63400,1300100,1500,1940200,123354,295500,113478,63500,374500,2600,1025052,499600,6100,15800,1300
2016-04-04 00:00:00,318800,55485,8460,6723,2800,163319,1845,18005,99000,3900,18907,3600,284130,299500,99238,25100,865300,9800,1201,405800,15600,5900,21580
2016-04-05 00:00:00,380400,6165,26030,9034,7000,127700,2050,7001,117000,5100,12304,3500,176904,339300,168809,48700,684100,4500,971397,587600,18700,7000,14040
2016-04-06 00:00:00,257000,25935,7375,5042,8700,118796,3075,32008,48500,2600,2801,4200,124362,266100,73130,64400,457400,4600,596000,311700,23400,2600,11700
2016-04-07 00:00:00,114400,2017453,14533,4517,5700,156438,410,57016,84800,5300,4501,500,145530,302700,67494,29500,324800,1645400,400,194800,2300,11600,16380
2016-04-08 00:00:00,36733400,3814666,4551737,1935277,1470200,16834440,2111554,5704601,8428700,2864200,1449550,2876000,22232952,39128500,35350247,17219200,84448200,3387700,3122400,20889200,6364500,5800,5961540
2016-04-11 00:00:00,146200,212,28417,15022,1056800,92486,1033686,25007,121500,1469200,13705,7500,184464,214900,65862,227200,449600,100,866800,252300,10700,6000,72540
2016-04-12 00:00:00,237000,5952,99134,3466,1300,76499,1640,6001,151200,1300,20407,6800,411264,255300,81141,30000,648900,2000,1876000,632600,16700,4100,48360
2016-04-13 00:00:00,375200,31250,39263,26998,10700,254794,14351,31008,155300,9000,6202,16800,334782,468900,381081,140600,782300,8100,400,792200,79700,42600,50960
2016-04-14 00:00:00,32011600,3802549,13052159,3007232,2156400,24112573,2667657,11735295,19745800,2159600,1241071,2078500,32130504,34525300,43083132,16036300,77355500,2376900,1941200,60920500,8726900,5200,8751340
2016-04-15 00:00:00,29140000,3708373,11805925,2859003,1256500,19453014,1371244,10564966,8164800,4908500,1128328,1911000,19745586,30108300,28917400,16220900,95590000,3777600,774800,34731600,7265300,8300,8681140
2016-04-18 00:00:00,29697600,3842998,9778761,1557403,1660900,13925048,3020078,6952952,8483900,1408400,1553290,1465400,21652848,20447900,23782515,15257500,88873100,6770200,2637600,26779600,6645200,1900,5912400
2016-04-19 00:00:00,173400,4251,39480,1050,5600,77713,1306151,2000,92400,1700,4001,5500,163926,264900,73872,16100,370500,700,2800,1006800,11000,5200,7540
2016-04-20 00:00:00,19879600,4801381,18187425,2224171,1087300,14834334,3782632,15019217,13808500,2691500,584922,1927800,19869696,23383500,31142477,22798700,53295800,3185900,10046000,47952700,12475900,1500,5369260
2016-04-22 00:00:00,23234200,3342065,14464124,3205466,1205200,13174832,2122932,12081392,8801800,3200400,2977030,1382000,20594952,17927800,21523617,17158500,63322900,1880400,5964400,38644300,15533400,8700,7881380
2016-04-25 00:00:00,12521800,1977641,6352214,2199484,864500,11768504,983970,5388512,9293600,876400,2049278,1225700,17727822,18500900,18088097,8756900,56585400,2043100,7903200,45414000,13936900,7100,4871880
2016-04-26 00:00:00,25508000,1815882,14428982,1728218,898200,10703387,2085927,5271480,9272000,674300,1687140,1469900,22550850,19127700,12158860,9609100,40460400,2996000,3344000,31845800,16017200,2500,5422300
2016-04-27 00:00:00,18239200,2718605,7039649,2258628,1497900,19401812,2728444,8717447,8404000,2154400,875832,1482200,21594510,27160800,30179909,19030200,86397900,3652600,1094000,40171900,15719400,2800,7861360
2016-04-28 00:00:00,22155600,3111118,13373425,2514221,1071600,14018142,1054803,5052418,7640200,1725800,1437646,1914300,18879210,18956000,35756101,13095600,57741500,2652200,2640000,44509100,11636100,11000,6022380
2016-04-29 00:00:00,30400400,4659334,8696739,6899112,1816200,20679629,2305190,8381353,10579300,1609800,1742561,9195500,16826166,12100300,31433962,11832800,53931300,2397200,3303200,29993300,12354900,11700,9751560
2016-05-02 00:00:00,17302200,1931065,6533130,2199799,880200,15777013,1150300,4580286,8599500,1213300,2333886,3399200,13234158,15543300,38748439,7876000,48618800,1924000,1033200,20462200,5896000,2900,4252040
2016-05-03 00:00:00,17387000,2084322,5578876,3039904,2400800,14046273,1284100,9069546,6490700,1077000,1282687,2773900,20957076,17679500,41309300,8180300,47074700,2206900,1585200,36554900,7299400,2400,4073940
2016-05-04 00:00:00,15545600,2005084,7168286,3793971,1678900,14209390,975300,7440089,8427500,1636000,1415137,2111500,22201074,26759600,34033837,9468600,43389500,4028300,1690800,50733100,11995700,5500,3450460
2016-05-05 00:00:00,11430800,1873474,8926246,2104831,968800,11044799,2040800,5612575,8780500,1210800,2622996,3812000,17868060,15455300,13205226,8752100,65074500,1652500,1186800,36993300,12092800,7300,3981120
2016-05-06 00:00:00,11361000,1229141,14530720,1922565,1111000,12178725,3795300,6487821,11041300,615800,3407894,2389200,18565092,17861800,18066818,6254900,45330900,1327500,2524800,24951100,10340400,12600,3226080
2016-05-09 00:00:00,22928400,2048955,16464823,1698173,1858300,12079155,1358200,4830356,10263000,1988500,1892518,3299400,25526466,24930800,33782066,14992000,94688100,2272700,1544400,36280300,12767400,12700,4045080
2016-05-10 00:00:00,30806800,3823093,15110995,6562944,1910500,17362647,2471800,4681314,10057100,3881000,1140433,3000700,15857856,26438400,21681017,8368300,53055800,2494700,1810400,28851000,8016000,4900,6348420
2016-05-11 00:00:00,36734200,3034394,7217962,3091484,2861000,14065094,1862300,5828636,10397800,5335800,1573897,1796400,18943596,23113100,24748118,8727600,74542300,3452800,2369600,36015200,6661200,5200,5518240
2016-05-12 00:00:00,55622000,2932545,5816843,5625666,1808500,22382441,2457800,8398358,10452700,2559700,9196093,2610700,24141474,16387800,34977944,8719800,67229100,3971600,5110400,23839900,4689800,3500,4654780
2016-05-13 00:00:00,27513200,3586734,5029622,3329113,1799200,17420123,2451500,11917346,11606600,3091200,3116683,2278200,25003566,20889900,37489045,12468200,70472200,2707400,2298000,20275300,10433800,2400,4663100
2016-05-16 00:00:00,23098000,1487144,5127672,1820139,1047900,13882954,1912800,7890215,8908200,2285200,3750824,1022500,32611572,25351900,19798737,7985200,61487700,2571200,3479200,19453900,5971900,2700,4040920
2016-05-17 00:00:00,25254800,2275650,7135530,2116912,1476600,10958384,1757900,8688439,9184700,1402700,6596905,1468300,31662036,31192600,28243512,9704800,46379500,5161100,2352000,21160200,8606900,7500,5912920
2016-05-18 00:00:00,24360400,2525923,6793440,3360944,1350600,18364218,2985200,8604415,10758800,2957400,6562692,2134600,19547766,23520200,37083811,11337000,51929100,2377000,1544800,24259100,6588600,2100,5386940
2016-05-19 00:00:00,19379800,1600009,4312035,2170279,1264900,14508100,1367200,7947231,9574800,2139100,2759748,3140900,19865034,20965700,25642194,9408400,75430200,997500,1278000,29596800,8868800,3200,4953260
2016-05-20 00:00:00,16166200,1295429,8533612,3049148,1528600,12591375,1840100,5885652,8420000,2337600,4860346,1025600,16593822,14989400,16297409,11506700,65173100,1909100,1085600,22136200,7022800,5000,3249220
2016-05-23 00:00:00,17438600,2206849,5186459,3532810,961900,18740844,1692600,5164450,7558900,1761200,3838758,1725600,14803614,18724600,28079935,10352100,51330000,1394100,1159200,21754700,6842100,3500,13097500
2016-05-24 00:00:00,54938200,1647165,4605317,3200109,2356600,17750202,1158300,6262758,9866600,1519400,4965586,1309300,23519664,14689500,17512167,9698200,44823400,2717700,2089200,25878300,6038100,5600,2640040
2016-05-25 00:00:00,40225800,1648131,4771265,1994631,1813600,15589206,1306400,7599133,8185800,1331200,2125707,2103100,14139090,20574700,28889593,10917500,45512600,1775500,1413600,20760400,11072700,3400,4421300
2016-05-27 00:00:00,16056000,1610252,5611632,2304746,1740000,7733889,1101400,8173294,6803700,1701100,1521678,1907400,13089258,11502700,27245598,6963100,47488600,2602000,2185600,11574700,4070600,9100,5348720
2016-05-30 00:00:00,9085800,741929,2453638,856703,279700,3060365,461800,2204619,2644100,667500,1608410,850300,5888988,4544000,5104057,2647000,32281900,456100,1519200,6259100,1115600,14700,1731340
2016-05-31 00:00:00,26358600,7094038,8166575,9039137,1494400,19350003,2052700,8926506,11110700,2877900,2553770,3009500,21985866,21712300,48256261,18808400,58662600,2526700,2906400,30833400,10875200,13700,7846020
2016-06-01 00:00:00,21501400,3724723,8506930,2711615,1833300,13482244,2338800,6956953,8200800,1850400,11450849,1428800,11141424,8837100,42325823,10780400,45884400,2888000,938400,17197300,4914500,3000,6690060
2016-06-02 00:00:00,20070000,3011202,8270916,3096107,1556600,8240847,2198900,7501106,9832500,2493800,2282567,1552600,11611782,12718800,26026391,8740700,52835100,1996900,620000,17033000,4866100,6100,3488940
2016-06-03 00:00:00,19103800,2275650,5762178,2387213,1371800,6772187,2419300,8430367,13799000,2565300,2048778,2117800,19292868,15194200,17916456,8140300,45595300,3640200,952000,20616600,7089500,4800,3572140
2016-06-06 00:00:00,16916800,1523478,6253947,1651635,1031200,10392331,1394900,8943511,8587900,1640400,2339688,1211100,30421818,16000300,23477666,8077800,37117600,2248600,521600,21623200,6323500,11600,3417180
2016-06-07 00:00:00,14297000,1759836,7783268,2371875,1664500,11296356,1013700,7939229,9092000,1752700,3274843,1635800,18116784,12375800,27634245,13049700,34401600,1484900,749600,18197500,5573700,8900,2643160
2016-06-08 00:00:00,17787000,3662879,6337897,2591960,2487500,16043950,1939200,7474098,15755500,3328500,2758247,1861500,15191694,16010900,31190188,13273700,77194700,3566500,972800,31505900,6021300,4200,4327180
2016-06-09 00:00:00,21393000,2216126,13216155,1674326,1939600,13039643,2639400,8196301,11263500,1382500,1823792,1501200,11335968,14519600,25148901,6550100,46539900,3231700,863200,26262900,11424100,26400,3609840
