Date,Volume,RSI_14
2017-08-30,2663200,71.79460701965328
2017-08-31,4245100,71.15311352870597
2017-09-01,3880900,76.06621017215791
2017-09-04,1998000,76.86948592017396
2017-09-05,4230900,76.9584276226949
2017-09-06,4242500,81.37835624912805
2017-09-08,3114100,77.16859406865984
2017-09-11,3283100,81.09120053471543
2017-09-12,3591700,81.69218638316804
2017-09-13,3212500,82.37498273255768
2017-09-14,3206100,80.67037130394255
2017-09-15,4825000,83.71730155105185
2017-09-18,3437400,84.28246159448649
2017-09-19,3026100,84.06667835794374
2017-09-20,3890900,84.14862541769759
2017-09-21,3228500,78.3616201322495
2017-09-22,2801700,75.37504858435614
2017-09-25,3376500,63.78898070718958
2017-09-26,3565400,62.43566965977073
2017-09-27,3788600,56.9574895712598
2017-09-28,3082900,54.68091781864426
2017-09-29,3126600,60.10845292501968
2017-10-02,2512000,60.57013291997097
2017-10-03,3816900,72.87787543470814
2017-10-04,3119500,71.16556558975762
2017-10-05,4112900,71.2796421710094
2017-10-06,2994300,65.46376342986309
2017-10-09,2335300,62.27575845833198
2017-10-10,3489200,68.22083216445718
2017-10-11,3781500,65.95346672574034
2017-10-13,3200100,67.56970606030603
2017-10-16,3075600,66.55920283090984
2017-10-17,2771100,59.7715889056304
2017-10-18,3156800,62.11957289017731
2017-10-19,2509800,59.18178070008119
2017-10-20,2645300,59.897951955931504
2017-10-23,2631800,51.14652716496727
2017-10-24,3047500,57.546340967412725
2017-10-25,2953800,59.50355758426803
2017-10-26,2901100,53.13441431604096
2017-10-27,3434400,53.68551116658593
2017-10-30,3811600,45.260095034518514
2017-10-31,3545700,42.27113157653029
2017-11-01,3668100,39.50708668903569
2017-11-03,4386900,40.29753629104057
2017-11-06,3297400,43.74252944511557
2017-11-07,4888900,33.712274091142966
2017-11-08,3408800,47.12689033785168
2017-11-09,3303800,40.6193502260413
2017-11-10,3140100,37.62994522577578
2017-11-13,2783400,39.5646925219956
2017-11-14,4352600,33.581515810532245
2017-11-16,3340900,43.06243240415716
2017-11-17,2749700,47.49343010811234
2017-11-21,3539600,52.47925857659047
2017-11-22,3410600,52.12939711702008
2017-11-23,1556800,51.972288024931366
2017-11-24,2510300,50.2890681526154
2017-11-27,2810800,49.773525930111745
2017-11-28,3030700,50.2276996397751
2017-11-29,3639400,42.81542190106008
2017-11-30,5348800,39.627179880738325
2017-12-01,3003100,41.51230565021538
2017-12-04,3038600,46.57669119375053
2017-12-05,2913300,43.88174742292508
2017-12-06,3099300,48.16822118813783
2017-12-07,3260800,44.23240253608253
2017-12-08,3085600,45.73046628577284
2017-12-11,2450200,46.16273999294108
2017-12-12,2956100,52.268273258511876
2017-12-13,4494700,47.15650134869547
2017-12-14,3491800,44.62380112829106
2017-12-15,4659500,45.78121313603793
2017-12-18,3202900,49.03068830468186
2017-12-19,2351600,46.45798459279752
2017-12-20,2219600,50.84474485993198
2017-12-21,3056400,59.932559029066724
2017-12-22,1906900,60.175014980108266
2017-12-26,1579700,62.445565249448784
2017-12-27,1792200,64.13764933261713
2017-12-28,2083000,65.56547334021231
2017-12-29,0,65.56547334021231
2018-01-02,2880300,71.51769647943287
2018-01-03,3142200,71.88326874573306
2018-01-04,3486100,74.12544600355123
2018-01-05,2747100,75.49405536305822
2018-01-08,2550800,76.46778628197521
2018-01-09,3458600,71.36185638909629
2018-01-10,2759900,65.31537478793372
2018-01-11,3409400,70.10459848279778
2018-01-12,3577800,69.96159733651069
2018-01-15,1941000,71.53649087236748
2018-01-16,2982500,71.85198534751206
2018-01-17,3341200,76.59165951841264
2018-01-18,3429600,74.34636290748956
2018-01-19,3123200,75.23542577999184
2018-01-22,2693000,76.77035733231104
2018-01-23,3711200,66.97462550776939
2018-01-24,5503700,76.6399636458891
2018-01-26,5410600,80.44095851455737
2018-01-29,3889600,74.56119454947749
2018-01-30,3566000,73.069727792289
2018-01-31,4233500,74.17959733564567
2018-02-01,4085300,75.63957575352529
2018-02-02,3376900,65.65205180054276
2018-02-05,3253600,54.11481737496358
2018-02-06,5599100,60.99822319537248
2018-02-07,3886000,55.98439847540264
2018-02-08,4011400,51.03766318466477
2018-02-09,4283400,48.65878764694796
2018-02-14,3910700,57.5458455665377
2018-02-15,3489300,59.67259812735324
2018-02-16,3475800,60.34190844975886
2018-02-19,2088900,61.13744879073623
2018-02-20,4078100,64.06590137450891
2018-02-21,4815500,64.76725742589126
2018-02-22,3535700,66.56393133806881
2018-02-23,4178600,68.23412835792439
2018-02-26,4047100,69.21626584734054
2018-02-27,3534700,64.90600998389887
2018-02-28,5947100,57.14532212190557
2018-03-01,4341300,56.62877496872488
2018-03-02,3884300,58.1438522139072
2018-03-05,3425200,59.193985599641486
2018-03-06,3608600,57.01835571741461
2018-03-07,3456800,56.005820217787964
2018-03-08,3694700,53.01237473468282
2018-03-09,3481500,59.489125402604714
2018-03-12,2602900,61.66126904013299
2018-03-13,2735800,58.3734278562137
2018-03-14,2561000,56.287545091152566
2018-03-15,3840100,49.821856137335004
2018-03-16,5446200,49.59241463790165
2018-03-19,3330600,44.48169950961144
2018-03-20,2682000,46.02691559905423
2018-03-21,3260900,50.80321245295284
2018-03-22,3241700,49.58833076248531
2018-03-23,3176900,47.30902812590782
2018-03-26,2355600,51.660187507822855
2018-03-27,2948400,44.53077012283052
2018-03-28,2911400,44.95261560275165
2018-03-29,3150300,53.55217527384741
2018-04-02,2598500,49.63442774291087
2018-04-03,2579000,49.395371174357564
2018-04-04,2948300,47.876530194572425
2018-04-05,4257700,52.91560607504798
2018-04-06,3069100,50.50311290618692
2018-04-09,3174800,42.422605067964206
2018-04-10,3518700,49.36040981229351
2018-04-11,3370600,53.085001253395035
2018-04-12,2837000,54.06384894532461
2018-04-13,3504200,48.015617492549225
2018-04-16,2913400,41.401038713897634
2018-04-17,2628600,47.83603843293615
2018-04-18,4196900,55.15808861032245
2018-04-19,3522500,55.34978982210633
2018-04-20,2990100,53.93241530305368
2018-04-23,2426000,54.17226243326675
2018-04-24,2845000,53.40637461502327
2018-04-25,3218400,50.928545053455935
2018-04-26,3138000,57.60265456039122
2018-04-27,0,57.88825797557748
2018-04-30,2181000,55.73612817734935
2018-05-02,3720600,46.827759862156086
2018-05-03,3977800,41.14173992762743
2018-05-04,3472900,40.42791095578548
2018-05-07,2843000,38.7090484485182
2018-05-08,3949500,40.34520142237141
2018-05-09,4695400,48.37327080701877
2018-05-10,4611100,56.125943479383054
2018-05-11,4379700,52.702835164741224
2018-05-14,4080700,52.76092047497958
2018-05-15,4405100,52.17438784697177
2018-05-16,3707000,58.95298736911621
2018-05-17,5508600,44.7891382751648
2018-05-18,5730200,42.74054648206723
2018-05-21,4242200,38.31269575900508
2018-05-22,4785500,42.954178882511115
2018-05-23,3875500,36.89699763892081
2018-05-24,6182200,34.794156011663816
2018-05-25,4650100,31.606964539035587
2018-05-28,4176200,24.58795188518974
2018-05-29,5972300,28.065549393857193
2018-05-30,7442100,31.314618371050795
2018-06-01,6044400,33.615658691400455
2018-06-04,4023100,39.686927600783015
2018-06-05,4499800,34.75436376544691
2018-06-06,4871700,33.54791147769014
2018-06-07,7919200,28.886836605043136
2018-06-08,5952400,27.25117135725154
2018-06-11,3564300,26.13943773260682
2018-06-12,3889600,28.35375221997355
2018-06-13,4360200,27.113311106072175
2018-06-14,4281600,25.766794748630158
2018-06-15,6456800,24.526173905132655
2018-06-18,3475200,22.841607311313332
2018-06-19,5185300,31.344885668838668
2018-06-20,4414600,34.911355330385504
2018-06-21,3490800,30.169758910158105
2018-06-22,3054700,32.88283901740556
2018-06-25,3346300,34.39595609329031
2018-06-26,3502300,36.62503385472896
2018-06-27,3588900,34.407803219249956
2018-06-28,3511400,40.08995292400579
2018-06-29,3879400,44.54010640674588
2018-07-02,2753900,44.880979631573375
2018-07-03,3253800,48.54348698149879
2018-07-04,2142100,52.91767757760315
2018-07-05,3562800,52.07508590040515
2018-07-06,0,53.97341886043656
2018-07-10,3901000,53.237952875840186
2018-07-11,3766800,50.90119044759296
2018-07-12,3508500,57.2589187251418
2018-07-13,0,60.07871059325044
2018-07-16,3134700,60.304184665525916
2018-07-17,3882900,65.54980548254002
2018-07-18,3394300,61.03895135155493
2018-07-19,3781100,61.50022282440537
2018-07-20,4745200,65.36107077162828
2018-07-23,2446800,61.81967514602209
2018-07-24,3283200,65.83761760079202
2018-07-25,3472700,69.0542378285204
2018-07-26,3596500,64.08436061580025
2018-07-27,3015600,65.5963705594435
2018-07-30,2631400,66.92981605972881
2018-07-31,3354500,60.43287388508324
2018-08-01,3227100,60.75147502649199
2018-08-02,3005500,62.094340522221955
2018-08-03,3802600,68.35287923771538
2018-08-06,2516600,65.85215891126542
2018-08-07,3861200,61.415915577079794
2018-08-08,3833800,54.68197245861715
2018-08-09,3717400,52.68299910202271
2018-08-10,0,42.793986138472654
2018-08-13,3958200,47.42429361938871
2018-08-14,3713000,52.12442965773161
2018-08-15,4386400,46.01948676207716
2018-08-16,3285400,45.053723980738916
2018-08-17,3742300,42.1482295901097
2018-08-20,3578100,43.629950946248165
2018-08-21,4077000,39.45190468170644
2018-08-22,3610400,47.56336869729007
2018-08-23,3866700,42.99570021275564
2018-08-24,3159900,45.77324250055624
2018-08-27,2750600,52.406432134061866
2018-08-28,2964800,50.580856652089246
2018-08-29,3127600,54.036968750474216
2018-08-30,3546800,46.45510802347278
2018-08-31,4145600,47.54909596916015
2018-09-03,1673300,45.766637756236726
2018-09-04,3162300,40.743928933368764
2018-09-05,2830400,42.48798639097805
2018-09-06,3298500,48.20779395523898
2018-09-10,3105200,48.29145280215344
2018-09-11,0,41.82051175493763
2018-09-12,3709100,43.94835732452822
2018-09-13,3062100,42.38591251087932
2018-09-14,3231700,45.89514965917952
2018-09-17,3397600,51.70190726934495
2018-09-18,4167000,57.243281524205806
2018-09-19,3780800,56.578586486173286
2018-09-20,3137600,56.32115479116363
2018-09-21,4666800,61.097486438156224
2018-09-24,0,54.094034329562426
2018-09-25,3700400,56.47156546737043
2018-09-26,3735300,56.56906035091873
2018-09-27,4475000,61.38395877965248
2018-09-28,4061400,57.99408953038153
2018-10-01,3134400,54.45991305735758
2018-10-02,5929900,64.22939641571294
2018-10-03,7618600,68.30043125176452
2018-10-04,4935600,66.7248840904699
2018-10-05,5394800,63.6089363891712
2018-10-08,9999000,72.00323328502863
2018-10-09,6461000,72.01062607969911
2018-10-10,0,61.481202211279715
2018-10-11,5188700,58.57874915110885
2018-10-15,4782900,59.763489451625375
2018-10-16,4811300,65.47552610145163
2018-10-17,4858600,65.57818654495837
2018-10-18,4085300,57.85704867056233
2018-10-19,3753500,58.87173930251802
2018-10-22,3873700,62.46474470411134
2018-10-23,4388100,61.22241974822017
2018-10-24,4679200,52.72112721697877
2018-10-25,0,55.74035222022885
2018-10-26,6471500,60.13740559544581
2018-10-29,7733900,53.4194948540401
2018-10-30,6556900,60.963234251857045
2018-10-31,5889800,62.11406007949664
2018-11-01,5878400,64.21522230069195
2018-11-05,4620800,66.58037150351794
2018-11-06,0,63.04451894732267
2018-11-07,4371300,59.543803229789496
2018-11-08,5297700,52.6414758392159
2018-11-09,4814400,52.70069211232411
2018-11-12,3534000,52.311589447995935
2018-11-13,4410700,50.20880072989248
2018-11-14,5591600,53.68391431558348
2018-11-16,5184200,60.762990505474235
2018-11-19,3642100,58.43956259116149
2018-11-21,4140600,56.06325968720076
2018-11-22,2244500,56.68748189532599
2018-11-23,4148700,51.924574570898564
2018-11-26,4557300,49.47274699929969
2018-11-27,4971300,56.98041090610373
2018-11-28,5295600,60.63512952641762
2018-11-29,4257400,61.814221801908865
2018-11-30,6736700,60.93210845739879
2018-12-03,5935600,61.83189831221275
2018-12-04,4879700,56.52556181773639
2018-12-05,2790000,57.87957165653186
2018-12-06,4370100,56.988185765450595
2018-12-07,4479100,53.636224599807406
2018-12-10,4084400,45.048394365442775
2018-12-11,4390100,47.140583745847266
2018-12-12,5000500,49.42766761504206
2018-12-13,3658600,52.82548337638387
2018-12-14,3553300,51.15743418271486
2018-12-17,3849300,46.84637829667902
2018-12-18,4093500,47.793946420106515
2018-12-19,5664200,44.02661270795586
2018-12-20,6100500,42.46679258637131
2018-12-21,6076200,44.69668464932371
2018-12-26,3355100,42.378162986092214
2018-12-27,3820900,44.179103976782365
2018-12-28,3649100,55.419193159334526
2019-01-02,5615400,65.14985660358865
2019-01-03,6066200,66.53918459905958
2019-01-04,5322100,67.24486011710475
2019-01-07,4565000,66.47094444942717
2019-01-08,4496500,67.41795211518598
2019-01-09,5011400,71.5294523146233
2019-01-10,4840600,71.99405560657009
2019-01-11,5330500,71.03673253021701
2019-01-14,4486900,73.15616496631175
2019-01-15,4836400,70.31754955708934
2019-01-16,4257400,71.28494401539915
2019-01-17,4944200,73.89007606606698
2019-01-18,4884000,75.73610535808093
2019-01-21,2717600,75.06951093426586
2019-01-22,4256000,68.31848674494474
2019-01-23,0,72.57872689835337
2019-01-24,5019400,75.32666984005331
2019-01-28,7185300,61.97893612872638
2019-01-29,5262000,62.602148393510134
2019-01-30,6164400,66.69353221863325
2019-01-31,5976000,67.80599746292015
2019-02-01,4301600,69.10975755458337
2019-02-04,4278300,71.076183046773
2019-02-05,4773700,69.2629433361506
2019-02-06,5458200,50.80962901277051
2019-02-07,5612500,49.91334573388136
2019-02-08,5302500,53.511203665489795
2019-02-11,3767300,49.69556156740362
2019-02-12,4915000,56.06258271243798
2019-02-13,5814400,54.67815898787328
2019-02-14,5222300,61.502427240952095
2019-02-15,4586300,59.33717147641564
2019-02-18,2837100,55.00423234905853
2019-02-19,4830600,58.679059756945506
2019-02-20,5906800,54.0684433333838
2019-02-21,5814100,55.38008452607065
2019-02-22,4426600,58.52434979938877
2019-02-25,4360000,55.66390899919635
2019-02-26,3555100,56.93756954218192
2019-02-27,3873500,55.53654758121329
2019-02-28,5365700,48.11484777440508
2019-03-01,4054700,44.4743590900286
2019-03-06,2715300,43.0879049154132
2019-03-07,4104300,43.68876000198277
2019-03-08,4054200,48.56235753037606
2019-03-11,4251500,58.58683719943399
2019-03-12,3832900,57.681835152246165
2019-03-13,4812100,61.17415714573671
2019-03-14,3584500,59.69979592312675
2019-03-15,5136400,61.47873695087106
2019-03-18,4204100,64.21881479402803
2019-03-19,5231100,61.9698996431738
2019-03-20,4633200,54.18365500067013
2019-03-21,5321200,48.60584225863933
2019-03-22,6001100,38.79197520184501
2019-03-25,4508400,38.587400012397346
2019-03-26,4660700,45.555193246969026
2019-03-27,5726900,36.361535746143424
2019-03-28,5192300,45.078912425449495
2019-03-29,4674600,48.2307847943922
2019-04-01,3753500,50.14961349115909
2019-04-02,3713200,48.14369313830079
2019-04-03,4308900,45.510260148069726
2019-04-04,4086200,51.3391710737799
2019-04-05,3689000,53.66809999449521
2019-04-08,3430800,54.439052353944874
2019-04-09,3733400,50.69073865140062
2019-04-10,4574600,49.534618750625356
2019-04-11,3530500,45.57844325919806
2019-04-12,6712200,40.15811314672872
2019-04-15,4629800,40.99419948125591
2019-04-16,4581600,45.88722017522326
2019-04-17,6458600,42.690877176099775
2019-04-18,4933300,47.54561062128134
2019-04-22,3176600,47.58259372147799
2019-04-23,4309100,52.406865195955
2019-04-24,4658800,49.199732797451105
2019-04-25,4878200,54.3621948916216
2019-04-26,3767100,53.14266425101898
2019-04-29,3225400,52.94835786830681
2019-04-30,4228600,53.57671564763285
2019-05-02,3863600,49.98249426497425
2019-05-03,4014800,52.000121121833075
2019-05-06,3216000,47.68849248555942
2019-05-07,4907400,45.18447630867625
2019-05-08,4916500,50.62443433357381
2019-05-09,4152200,47.32117796941742
2019-05-10,4097900,45.11144786368441
2019-05-13,4662600,36.63372991102917
2019-05-14,4045400,38.43070389226016
2019-05-15,4791900,36.97956139035387
2019-05-16,5570000,32.47692451812207
2019-05-17,5342700,32.39457229425069
2019-05-20,4620000,42.31808321715266
2019-05-21,5397000,52.15136493976667
2019-05-22,4232500,51.6879270045555
2019-05-23,3787800,49.94934477340043
2019-05-24,3484700,48.84306174016715
2019-05-27,2544800,53.68492856685655
2019-05-28,6383100,58.87091145516009
2019-05-29,4559100,59.42766778133254
2019-05-30,4398200,62.24305638458889
2019-05-31,5089500,60.08867036987506
2019-06-03,4547900,60.03626170917086
2019-06-04,4293300,61.34339932477552
2019-06-05,3769100,54.04116492316133
2019-06-06,4054900,58.668274459046934
2019-06-07,3718500,60.83714296972528
2019-06-10,3584000,58.92356597304222
2019-06-11,4922400,64.05828988706111
2019-06-12,4948800,60.56851796497767
2019-06-13,5594000,62.14304252067724
2019-06-14,9184900,58.095151884084785
2019-06-17,3926300,55.86862018798381
2019-06-18,4524500,62.48222981985842
2019-06-19,4411300,65.30838511929186
2019-06-21,5490800,69.94588628303435
2019-06-24,3559800,70.06935593682489
2019-06-25,4469200,59.492577443325864
2019-06-26,5013800,61.39227607364265
2019-06-27,4154700,61.506444127615865
2019-06-28,4079900,62.33913462223666
2019-07-01,411600,63.63934756487569
2019-07-02,4951600,59.2951781038071
2019-07-03,4801200,64.4134479760703
2019-07-04,3978700,69.05542900996628
2019-07-05,4208400,70.24408943769835
2019-07-08,3500300,71.396016364656
2019-07-10,6815700,74.49870733557695
2019-07-11,4845300,70.221959895925
2019-07-12,4748000,63.02183902220476
2019-07-15,3995500,62.44905233418727
2019-07-16,4475800,62.283330716775644
2019-07-17,3818300,62.59258991284769
2019-07-18,4410900,65.80245672602196
2019-07-19,3484400,57.93646600129028
2019-07-22,3464400,59.961532613037974
2019-07-23,4050300,58.467223633087215
2019-07-24,4872700,60.27738559928697
2019-07-25,5804700,51.727218957261314
2019-07-26,5141400,52.538832886837874
2019-07-29,3559900,55.78051042927219
2019-07-30,4060500,52.57713660509261
2019-07-31,5072900,46.691534576365875
2019-08-01,7129100,48.43284365476807
2019-08-02,4923500,51.41556339302312
2019-08-05,5000400,39.77032489178405
2019-08-06,5074800,49.62491798776088
2019-08-07,5570600,52.147115753378515
2019-08-08,5538300,57.132697933397935
2019-08-09,4549300,56.56611226290254
2019-08-12,4509700,47.66420596738624
2019-08-13,5198900,52.96560991710143
2019-08-14,6485200,42.72474623932406
2019-08-15,6585300,39.47827164221523
2019-08-16,5483400,42.41694111908697
2019-08-19,4924000,41.44192431665231
2019-08-20,5235200,40.70341607102026
2019-08-21,5969700,48.609338735345034
2019-08-22,4495500,44.74480779418386
2019-08-23,5668800,38.29242053856964
2019-08-26,4136800,35.39188465030321
2019-08-27,6581700,38.80586167570673
2019-08-28,4350800,42.36478352776021
2019-08-29,5163300,50.270176587964585
2019-08-30,6109600,52.124637103881845
2019-09-02,2685400,50.43725525132595
2019-09-03,0,47.37117713183549
2019-09-04,4310700,52.38503170967667
2019-09-05,4814300,55.513859232468285
2019-09-06,3976000,57.510688249525835
2019-09-09,5516800,58.22849894513071
2019-09-10,5478900,57.59383753771523
2019-09-11,4877000,58.93319400296444
2019-09-12,4962500,61.83369734653819
2019-09-13,4039400,57.70548753492716
2019-09-16,6038700,58.322028000551676
2019-09-17,4574900,61.4869076327896
2019-09-18,3882100,61.034127484305934
2019-09-19,4915800,59.95455946951543
2019-09-20,6769100,61.7586794658671
2019-09-23,6769100,60.656631615742405
2019-09-24,3972200,56.06974841445284
2019-09-25,4117500,58.73769980858366
2019-09-26,4138700,62.16521089036788
2019-09-27,3471200,60.60602134162046
2019-09-30,3895800,58.42547350395246
2019-10-01,4095700,54.071694613260554
2019-10-02,5066200,40.03949464804319
2019-10-03,4665600,42.61343215107216
2019-10-04,4649400,47.766492165759914
2019-10-07,3938300,40.31573872716347
2019-10-08,4342700,38.385867608687796
2019-10-09,3939000,44.512617519367545
2019-10-10,4373100,47.05247442880644
2019-10-11,4351800,54.93346144841904
2019-10-14,2987900,56.5577195772497
2019-10-15,4093400,57.22187130088317
2019-10-16,4509400,60.45315444464367
2019-10-17,4189000,58.38146031629
2019-10-18,4478100,56.90066118258482
2019-10-21,3504900,61.623352325254075
2019-10-22,5224900,65.85796727164967
2019-10-23,4656200,66.33774809751564
2019-10-24,5619200,63.07029291592511
2019-10-25,5398900,64.35125263378683
2019-10-28,3967200,67.03250833860473
2019-10-29,4313200,63.113039100559455
2019-10-30,5450600,66.00352341572867
2019-10-31,5376000,59.05466473882138
2019-11-01,5466300,62.54358194451147
2019-11-04,5182200,63.91753629741852
2019-11-05,5657600,62.9958588074409
2019-11-06,5505500,62.25468129709593
2019-11-07,6075600,66.80774000451302
2019-11-08,5419600,55.50319077738407
2019-11-11,3928900,57.81114249703821
2019-11-12,5219300,50.876301794931464
2019-11-13,5339000,47.16511641293381
2019-11-14,5364300,50.061210243793596
2019-11-18,4919800,49.11433417654008
2019-11-19,3610300,45.870782226216726
2019-11-21,5819400,54.25626636190628
2019-11-22,4796100,58.644186980443095
2019-11-25,4512400,57.31631267194876
2019-11-26,6904900,50.98418035901135
2019-11-27,4418200,53.60844367171048
2019-11-28,3666100,55.88920078237746
2019-11-29,4186600,55.600891645587325
2019-12-02,4708000,58.91632255403919
2019-12-03,5223100,58.32156692276082
2019-12-04,4889500,63.41616399567916
2019-12-05,4399100,64.53051192533002
2019-12-06,4968100,66.26785548493356
2019-12-09,4991500,65.25031011229903
2019-12-10,4758800,63.113949894409714
2019-12-11,5146100,64.3184405212741
2019-12-12,5682000,68.94161648901397
2019-12-13,7712100,70.17074714160401
2019-12-16,6078300,65.08648476755454
2019-12-17,5352500,67.79129142974234
2019-12-18,7940900,73.08930564685247
2019-12-19,5784600,75.19931753729132
2019-12-20,6887400,75.12158206361323
2019-12-23,3995200,77.01980674246045
2019-12-26,3788900,79.98924266412428
2019-12-27,3905900,74.79302446614304
2019-12-30,3667900,70.58570058459061
2020-01-02,5162700,76.9712598053272
2020-01-03,6834500,71.42832950295403
2020-01-06,6570000,66.49202751387578
2020-01-07,4854100,65.22716410706984
2020-01-08,5910500,62.75705773738013
2020-01-09,5953500,60.95988774484523
2020-01-10,4783400,58.29895584738588
2020-01-13,5685100,65.04239388754898
2020-01-14,5361700,66.03892431995979
2020-01-15,5569400,58.86878565391077
2020-01-16,5422700,59.98284709683368
2020-01-17,4947200,66.04209595734942
2020-01-20,3843500,67.19983562954639
2020-01-21,5085600,57.1646831608805
2020-01-22,5765700,61.73928691799285
2020-01-23,6572400,65.08420812177492
2020-01-24,4778700,59.41639136372929
2020-01-27,6097800,45.11472501737971
2020-01-28,5229400,51.55489163081216
2020-01-29,5097800,48.21704922258352
2020-01-30,6315600,48.68472620856982
2020-01-31,6219900,43.461389664084685
2020-02-03,5512200,46.49802704113861
2020-02-04,5829400,49.61384419027832
2020-02-05,7173800,51.16824187544901
2020-02-06,7382400,48.312504521364566
2020-02-07,6594100,43.84684949966145
2020-02-10,7486300,40.444617422270674
2020-02-11,6767900,50.16487248662712
2020-02-12,8159200,53.93169266382185
2020-02-13,5635700,50.72482768549877
2020-02-14,5335900,46.9215156591689
2020-02-17,0,49.85480070290181
2020-02-18,5548400,48.815436575813564
2020-02-19,6334100,53.64599400699771
2020-02-20,6793000,47.58285023959952
2020-02-21,5896200,45.01626233649512
2020-02-26,9369800,29.790099647090827
2020-02-27,11237700,26.478614798019084
2020-02-28,11228400,30.113945726906305
2020-03-02,8858400,37.03676644972794
2020-03-03,9385600,35.3635046620652
2020-03-04,8410500,39.89762783826649
2020-03-05,8598600,32.60948844574407
2020-03-06,11864200,27.943870062297588
2020-03-09,14645500,19.487411039068142
2020-03-10,13531700,31.06342748636314
2020-03-11,11786900,26.382879559067796
2020-03-12,12008700,20.45149467632634
2020-03-13,15766300,33.38559777819625
2020-03-16,12847800,27.829569296280386
2020-03-17,14945900,31.507880471673012
2020-03-18,16751500,28.059675313564973
2020-03-19,16144700,29.603634443522026
2020-03-20,15152400,29.014240220717554
2020-03-23,11962200,27.387428212816474
2020-03-24,11679900,34.363668221724254
2020-03-25,12951100,39.66186917454072
2020-03-26,12758000,42.30441673309367
2020-03-27,10301400,39.4147006963228
2020-03-30,9032200,40.64972579872803
2020-03-31,11141500,39.49001064312619
2020-04-01,10093500,38.010048015181944
2020-04-02,10540200,39.538593774113465
2020-04-03,10411300,37.43964236511822
2020-04-06,9685400,42.892984783097646
2020-04-07,11286500,45.47212931731026
2020-04-08,10206300,47.982212390163525
2020-04-09,10748700,47.012751962824304
2020-04-13,7651300,48.387069644191264
2020-04-14,8593600,49.7042734918477
2020-04-15,9758400,48.36876564313364
2020-04-16,9028400,47.09137592070216
2020-04-17,8317800,48.77556700075266
2020-04-20,8874700,48.75144903143751
2020-04-22,9848900,51.36273329693375
2020-04-23,10823500,49.747786771432544
2020-04-24,16529200,43.44812026885469
2020-04-27,10656900,48.180966251882374
2020-04-28,12939000,52.68713466114032
2020-04-29,11719700,55.22382034173995
2020-04-30,11804600,51.00220314128414
2020-05-04,8594200,48.55719093213081
2020-05-05,9154700,49.5087209908873
2020-05-06,9775900,48.84319650016407
2020-05-07,13808900,47.2548303405923
2020-05-08,10734400,51.13724694769726
2020-05-11,9781900,48.96828918877055
2020-05-12,10245400,46.83780369384758
2020-05-13,11575900,46.654571368176704
2020-05-14,13818900,49.3010044496817
2020-05-15,11718200,46.39237688761681
2020-05-18,11533100,53.74371905716694
2020-05-19,10740100,52.77510885122398
2020-05-20,9522800,53.91689589650106
2020-05-21,11395200,57.21456329913421
2020-05-22,9281200,55.09177549878822
2020-05-25,8764400,61.395411944020985
2020-05-26,12030800,60.88381479543189
2020-05-27,11212000,64.90493627021274
2020-05-28,10117000,62.136153404565256
2020-05-29,16550900,62.91202468089495
2020-06-01,9849400,64.98339787833835
2020-06-02,11827300,68.73231513427967
2020-06-03,15137900,71.39173053042931
2020-06-04,11488000,72.45833165954872
2020-06-05,13320300,73.49796502389957
2020-06-08,11096500,76.9814858086727
2020-06-09,11278800,73.86020473749633
2020-06-10,11739600,67.13251653785609
2020-06-12,12785600,61.58933521287966
2020-06-15,13317500,60.399285412950576
2020-06-16,12034200,62.547572115884456
2020-06-17,11134700,66.01327814448781
2020-06-18,10008500,66.95735752138253
2020-06-19,13134400,67.70450367460958
2020-06-22,8264700,63.43336036939176
2020-06-23,9752700,64.67411721145059
2020-06-24,9962700,59.258900784379975
2020-06-25,8697900,62.64419813759038
2020-06-26,8439100,55.945301786644386
2020-06-29,8906800,60.01829851031331
2020-06-30,10144500,57.95718708793278
2020-07-01,10163300,60.42930829260372
2020-07-02,10062900,60.499092365505234
2020-07-03,5351600,61.703711969884765
2020-07-06,9489400,66.24657215720488
2020-07-07,8951400,61.96086634674997
2020-07-08,9142700,66.00671288356672
2020-07-09,0,63.78824066765111
2020-07-10,9147200,65.5697082526886
2020-07-13,10382300,60.65032251266842
2020-07-14,10019400,64.40519387505991
2020-07-15,9285600,67.03122204646372
2020-07-16,8127100,62.48219024537149
2020-07-17,10429400,67.02732663298431
2020-07-20,8931800,69.63656899728745
2020-07-21,11105800,69.19183386403853
2020-07-22,10833700,69.10988160815229
2020-07-23,10366600,61.302314976462135
2020-07-24,9795200,61.51100837359967
2020-07-27,9622400,66.14002799771622
2020-07-28,9087100,64.66874771580753
2020-07-29,9238300,67.80419028489226
2020-07-30,9591700,65.31724060340436
2020-07-31,12929300,57.34721607057772
2020-08-03,10901000,57.054046839057634
2020-08-04,12029800,51.47596470686175
2020-08-05,10922100,56.025658144533786
2020-08-06,9686600,59.4442492282097
2020-08-07,10337100,54.76891749453012
2020-08-10,8259500,56.588351229346415
2020-08-11,9360900,52.282421875969156
2020-08-12,10114200,52.09418785438928
2020-08-13,10721300,46.73273172523868
2020-08-14,8576300,49.731979189872376
2020-08-17,10816200,44.42313718872679
2020-08-18,9418700,52.151617181899844
2020-08-19,10025800,48.58440593328451
2020-08-20,9405000,50.43555013159976
2020-08-21,9100200,50.60088207403768
2020-08-24,7723000,53.072296688523465
2020-08-25,8170900,52.4180471527651
