,ABEV3.SA,ALPA4.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2020-07-21,0.016517680265251872,5.914182006478798e-11,9.36115507808466e-12,1.1617741982187064e-11,1.4422849825478718e-11,0.007396307708056432,1.5511016840331263e-10,0.0032826909645120696,1.3583784247364895e-11,1.2249921715413203e-11,1.1715692566979841e-11,0.0734946303497879,1.3399799104976253e-11,1.138444612078789e-11,1.229470091226555e-11,8.218110696569259e-12,1.0753136605826455e-11,0.026330920866083733,5.134819496921362e-12,8.386301645922488e-12,2.5885672814804908e-11,4.940803200970678e-10,2.1168119999717407e-09,1.2470513094286805e-10,7.809256340524059e-12,9.024637915627502e-11,1.565264416342563e-11,9.744503487067246e-12,0.02615218975314884,3.2740291903447565e-11,3.919676897959569e-11,2.1705758652282373e-11,1.502009199259095e-11,5.300587777073852e-11,9.122764440787067e-12,1.6011463913797573e-11,0.299999999936013,8.898790732095024e-12,8.723296457097524e-12,8.775245355871654e-12,0.028034600142288316,6.781167495073911e-12,1.556866212005557e-11,8.273855357537419e-12,0.025974914268086822,0.0313437376010814,0.0715213886961145,0.17423807081983472,1.3079536797878669e-10,9.105570046471381e-05,0.09788210494071434,8.073169685289265e-12,9.573441180100542e-12,0.01333798845905484,0.09914764573733013,0.005254070149590443,8.609570886572695e-12
2020-08-05,2.5783016289321056e-11,1.852477844770135e-12,2.0204156248883342e-13,2.4843031489289196e-13,3.0538515591792667e-13,0.004053298089728565,2.7431734902274e-12,2.518883292237461e-12,2.588949393820034e-13,2.893895819050382e-13,2.9293408660415984e-13,0.06627514085203363,2.998341201949083e-13,2.809844978824321e-13,3.1077828886753073e-13,1.7494857674819825e-13,2.7269247156092934e-13,0.02291898252829687,1.2201842936135266e-13,2.0427091743134834e-13,5.506009247972459e-13,0.019315582046574332,0.008230832077135404,2.7743724685233223e-12,1.7138678875531535e-13,1.4607970710999643e-12,3.3528545338561983e-13,2.1769486528027047e-13,0.030077605112682478,6.170720704703739e-13,6.938347376735406e-13,6.669032936756061e-13,3.198596677321503e-13,2.8206260167803523e-12,2.0663996959106232e-13,3.1982544282991955e-13,0.29999999999237925,1.9686197183669971e-13,1.951957095398918e-13,2.1661472582146747e-13,0.025304383772313203,1.749786708286982e-13,3.451551820903228e-13,2.179623514210742e-13,0.021887438781945903,0.025204441036654653,0.06942704052965258,0.20860675057516898,2.8396343186721553e-12,0.0027528266550380424,0.08968633728179223,1.8560395692945897e-13,1.9590459295036715e-13,0.003543187557952268,0.09180308493928795,0.010913068119293556,1.8713957280144704e-13
2020-08-20,7.456485973382519e-12,1.7095344383672044e-12,3.5657823911319993e-13,4.4034602534559314e-13,5.427941937011203e-13,0.01440871022067469,5.40266280589531e-12,0.004662712186539824,3.998745641252194e-13,4.301100655277969e-13,4.520868575627566e-13,0.036323195456122934,4.631092144725454e-13,4.371742244933729e-13,5.428267017571305e-13,2.781100140143629e-13,4.341397026180086e-13,0.010315539569716934,1.888828536296861e-13,3.0831732864729773e-13,7.812012657575133e-13,1.3643765832203306e-11,2.8150135737492554e-12,2.1554574178590074e-12,2.660426109962154e-13,2.867713971030765e-12,5.340608636953994e-13,3.612328998670378e-13,0.0290260805962466,1.1047987485184854e-12,1.3370986587626537e-12,1.566561259847455e-12,4.96497815327161e-13,6.175840168504982e-12,3.140283705341278e-13,4.881305445514391e-13,0.2999999999873903,3.234346093653456e-13,3.2347853180657705e-13,3.18797872827509e-13,0.0167039516802151,2.7917702833841864e-13,6.134039753287099e-13,3.436013702794756e-13,0.03115864416020843,0.046384471312878255,0.06411471070077818,0.21863883058386446,4.262846385205852e-12,5.5308979414918616e-11,0.07450270095948494,3.3191370192683556e-13,3.1871543898246363e-13,0.03496233625141206,0.11506175475135455,0.0037363614656454303,2.923670621272264e-13
2020-09-04,5.468388859064442e-12,1.186934502907284e-12,2.37265508615851e-13,3.3159420528818096e-13,4.0422355482357217e-13,0.013680444288976289,6.046128371252804e-12,0.0025631093992698494,2.5235372692260954e-13,2.808467155731368e-13,2.9435761525248525e-13,0.04204353720598227,2.829917772504876e-13,2.942467302290722e-13,3.8029060109124866e-13,1.917253669648215e-13,3.5284581313359744e-13,8.286801109902994e-11,1.1876293012031641e-13,1.9426953065147348e-13,4.0837140445327784e-13,9.209171473636012e-12,2.252806794260124e-12,1.1438710017060192e-12,1.867245143565425e-13,1.2743575470044764e-11,3.320711431105236e-13,2.2251703508263317e-13,0.03177770716781533,8.207271069732548e-13,1.0988023712247005e-12,1.0185220486094574e-12,3.3057505981325655e-13,0.004686882642630729,2.2218892519438136e-13,3.483996462339809e-13,0.2999999999847845,2.035324132767203e-13,2.0753268700065994e-13,1.925424781630521e-13,0.0013620838113686232,1.9395407265888788e-13,4.305299037158059e-13,2.359428929319039e-13,0.019718180637007237,0.047252275983851136,0.056432672125966955,0.25455589277614626,4.875284263225023e-12,0.007409816601127552,0.07895268761976353,2.1293087741369292e-13,2.088407204479079e-13,0.020691483885989053,0.11887322572787466,4.957545797706304e-12,2.0383029477152372e-13
2020-09-21,1.3215825935680174e-10,1.1846288906000637e-10,6.058742265309603e-12,8.659102910520125e-12,1.1273901997331348e-11,0.0024147762826010662,3.229900287401436e-10,0.011053557829053054,6.014483945764215e-12,7.267850098276566e-12,7.417908699854361e-12,0.035138861672213,6.9815183949646404e-12,7.44289617189819e-12,9.060599519586446e-12,4.50828929445915e-12,8.66292288123564e-12,0.00247593043068357,3.1493394865202963e-12,5.43072047854278e-12,9.790922477933518e-12,0.02419985070527451,4.7555353013464104e-11,2.7532776149541715e-11,4.446251799617962e-12,1.3551532498600035e-10,7.583981243570439e-12,5.317600366168453e-12,0.012339835425052525,2.6175542735743798e-11,3.4539033348640927e-11,2.779992015607888e-11,8.161505921092984e-12,0.0008917478785315527,5.66511037773747e-12,7.794019449411464e-12,0.28101014868365104,5.082616206303497e-12,5.2598614325297635e-12,5.2384168007105085e-12,0.020521534975629967,5.258684797452475e-12,1.171991462358182e-11,5.7305758430691026e-12,0.01664146155834222,0.03894520750545919,0.0597830267449205,0.25701474636063926,1.1410108056252335e-10,0.012645466122240618,0.10303035594194519,5.248106583134226e-12,4.9006011098105836e-12,0.0147577555496216,0.10713573508503574,6.774847418584954e-11,5.400325067604429e-12
2020-10-06,1.3661391621075892e-10,0.006504621853897497,4.1550060088608785e-12,5.6766511551141854e-12,7.526483098549469e-12,2.654770315303893e-10,1.3400431741321904e-10,3.32635847539444e-10,3.62514740295751e-12,4.374183910131491e-12,4.616631071660325e-12,0.020951658007171706,4.441267451108438e-12,4.314603196625803e-12,5.68962597512738e-12,2.744064892306805e-12,6.147672137755047e-12,1.4198578094582234e-10,2.0434198856697948e-12,3.5005636707350974e-12,7.013236026939791e-12,0.03402916728122912,4.4730032373869484e-11,1.717047646213859e-11,2.5479494823208885e-12,0.0016939731622330942,5.212771944514636e-12,3.645788104507804e-12,0.007014517896915371,1.695469481491995e-11,2.7768577822360493e-11,1.1339994205044977e-11,5.449344771542113e-12,0.006748102064564128,3.859776420348125e-12,4.618469215110585e-12,0.2300615410262216,3.142472460703915e-12,3.2693560518701385e-12,2.95301149304548e-12,0.02412271051759636,3.5317015989258814e-12,9.235123266043222e-12,3.6046188776112377e-12,0.011051020071693441,0.026606716440595667,0.06915589248447661,0.2857332897128286,6.331629359371139e-10,0.02712009930683375,0.11601219754228378,2.965184920693655e-12,3.2802114357971835e-12,0.030205474948283486,0.10298901573291044,6.202673710454976e-11,3.2107940905451477e-12
2020-10-21,5.3376818831083675e-12,0.006804655732635995,6.83951702153352e-13,8.425356046522876e-13,1.1361845776282074e-12,0.01104386041898982,1.1224621923557207e-11,5.809577825462246e-12,4.781220278552899e-13,5.509920379426719e-13,7.185775717269389e-13,0.020111583160062334,6.17958445384659e-13,5.784559191761455e-13,8.158094135408342e-13,4.346577755936981e-13,1.0061892122072303e-12,4.305453164613356e-11,3.1803500723838685e-13,5.912049051231752e-13,1.1115795785986504e-12,0.022163587183688414,2.8341003972377936e-11,3.042014605457141e-12,3.6130589992497674e-13,0.009278034853125103,6.618489073051137e-13,5.077985944869074e-13,0.01779060136789216,2.1660344501917047e-12,2.97432707132529e-12,1.1050727663705433e-12,8.818881990011661e-13,1.5084358741531695e-11,6.045522473264929e-13,7.733445458126668e-13,0.22149344015618946,4.789935772989676e-13,5.120297428765074e-13,3.919110008222436e-13,0.018282179824356752,4.662832875083592e-13,1.4152237696838803e-12,4.997584157017753e-13,0.020322602331087573,0.02863877546192157,0.06052824771576023,0.2999999999207281,0.0021725418154944624,0.016713541010892813,0.10463648346059846,4.165768133886482e-13,5.264062748750085e-13,0.024587024026055386,0.11543284142040067,3.146763594255589e-12,4.5251895246938755e-13
2020-11-05,2.815634499037854e-12,0.0016340110650827336,3.669786071782797e-13,4.309740112326456e-13,5.533911986856957e-13,0.0026705912037382974,1.7277407968878315e-11,2.299175172599865e-12,2.549134134432777e-13,2.6292747364223086e-13,3.2634086466975093e-13,0.0010895569092516434,2.9174351334341326e-13,2.8811826403683766e-13,6.175808610624931e-13,2.2909001859801535e-13,4.563110343545512e-13,0.0025445310050023003,1.5980979145616632e-13,2.8783460794673806e-13,5.707274204296273e-13,0.02479518226517422,9.278973584860937e-12,1.2164676182641301e-12,1.939116826424068e-13,0.009289743670899587,3.5181002971331255e-13,2.769281223737732e-13,0.0005673478654040974,1.3782215731998727e-12,1.9395991472271705e-12,5.578388539820338e-13,4.5275559550808966e-13,5.301254638708139e-12,4.3435435271257544e-13,3.5562035214421507e-13,0.22080704599255618,2.33636282585749e-13,2.5454847420335433e-13,1.8097792985268694e-13,0.043590601144641576,2.413678360421662e-13,7.387720401538421e-13,2.6841429014339097e-13,0.026154481367902143,0.021951254072666255,0.052065339996887484,0.29999999999562305,6.7828021178704715e-12,0.02409757772600801,0.12471710189927601,1.918944520145517e-13,3.0046583924652245e-13,0.02659966203543682,0.11742597172454022,1.2340032566201807e-12,2.557883252402089e-13
2020-12-07,9.46676949891767e-12,0.002409039964227534,1.993002088363911e-12,2.490662973383735e-12,2.8159477582173045e-12,0.011788813421498555,1.417494754043462e-09,5.439088061850519e-12,1.4165424682841866e-12,1.57631808181976e-12,2.0659839426740845e-12,9.805147942006321e-11,1.6066692726332784e-12,1.7755360953872557e-12,6.7593390566482776e-12,1.2245124272404861e-12,2.417377094495867e-12,0.00717425414480383,1.1767220881741656e-12,2.096027130781829e-12,2.6414980147426874e-12,0.03888984997949761,9.004207308446202e-12,5.301780736017213e-12,1.0048723357130686e-12,0.012125446291571236,2.9732230096351927e-12,1.968280189504354e-12,0.0002498785188023209,5.745527848502924e-12,8.374806883890454e-12,3.1199503070168597e-12,2.211853205884719e-12,0.0009277966465033182,2.16152489840557e-12,1.5832959312412455e-12,0.17845882559123313,1.5671822374691924e-12,1.753045728818188e-12,9.460757409376781e-13,0.055429722247108515,1.484081706872151e-12,2.946127604517113e-12,1.5263472149911231e-12,0.02447092194965315,0.017562660603813833,0.06208576532252557,0.29409850371991975,9.49483684796948e-12,0.025343282315816965,0.12309337942020085,1.1408200735066104e-12,1.6769814237267259e-12,0.038691622353974206,0.10720023586457054,1.4029621314198017e-11,1.7564057680666805e-12
2020-12-22,1.677570812458088e-11,0.0013398148269156346,3.2599294510115424e-12,4.192253358813642e-12,4.699920960422636e-12,0.010891005220856653,7.103070340899666e-11,8.943723511406101e-12,2.2841628761972836e-12,3.0018848382655457e-12,3.2098257393113327e-12,8.133068599515122e-11,2.9899617701277234e-12,2.7672156490742806e-12,9.716284073544131e-12,2.0109452833368344e-12,4.300029012901967e-12,0.005549618046011228,1.875414885270565e-12,3.3120016194130296e-12,4.2379779388871634e-12,0.041034325323610545,1.0472867029507514e-11,7.572866128955058e-12,1.7493335630230803e-12,0.013007487994193611,4.4509400876320485e-12,3.1272692141567275e-12,2.0242929763555337e-11,9.706981017917443e-12,1.3369853682396484e-11,5.5286713504284316e-12,4.061025080934894e-12,0.0003838643176474823,3.698653661648026e-12,2.885581656786788e-12,0.17437003870145676,2.541293810279246e-12,2.915925515712329e-12,1.7274483007298709e-12,0.05555036336239913,2.312613406930523e-12,5.579385829937665e-12,2.269981437356029e-12,0.025436513432851082,0.016658279725521582,0.062329594388622955,0.29999999987959225,5.6950581663694414e-11,0.02612036637283501,0.12320058829919725,2.0273466448270216e-12,3.0456628122910737e-12,0.03708679676325635,0.10704134293148242,1.4284312929211583e-11,3.0899120601532507e-12
