,limite_inferior,limite_superior,obj,start,end,rf,total_return,cagr,max_drawdown,calmar,mtd,three_month,six_month,ytd,one_year,three_year,five_year,ten_year,incep,daily_sharpe,daily_sortino,daily_mean,daily_vol,daily_skew,daily_kurt,best_day,worst_day,monthly_sharpe,monthly_sortino,monthly_mean,monthly_vol,monthly_skew,monthly_kurt,best_month,worst_month,yearly_sharpe,yearly_sortino,yearly_mean,yearly_vol,yearly_skew,yearly_kurt,best_year,worst_year,avg_drawdown,avg_drawdown_days,avg_up_month,avg_down_month,win_year_perc,twelve_month_win_perc
0,26,70,Sharpe,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.017687374132877,0.17516603991908908,-0.43888093845768583,0.39911972603471246,0.0424528848457959,0.11752583276624429,0.15878025853616373,0.3075407956526126,0.30815431228859835,0.11777133723795541,0.1888773651338953,,0.17516603991908908,0.8511231031017215,1.2831358228760048,0.18826853692812087,0.22120012515465706,-1.4991850088969247,19.678135475751912,0.11003071408756604,-0.15439862026967044,0.8876426405152794,1.528372542996098,0.18540563435970625,0.20887418640915859,-0.9336852510613597,2.984522090397296,0.14276105049316246,-0.25728164631217754,1.3365225204165074,103.50554276092329,0.21825174959282456,0.16329822076234798,0.018137558718020648,-1.4097701403612963,0.4320120234945235,-0.005964020400313408,-0.03649826019089998,32.25581395348837,0.05217916080490575,-0.04482225461349973,0.875,0.8494623655913979
0,27,70,MaxRet,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,33.03740640707803,0.5059249738789251,-0.7879098577434224,0.642110222263111,0.04373254504077817,0.08724718714086799,0.32154752788232877,0.46730625303569884,0.4657306138801396,0.6013853472974291,0.9407391911262144,,0.5059249738789251,1.0450437347964627,1.7812981577736038,0.5606302557633954,0.5364658311382406,0.0009578860024479442,23.08523244538629,0.32287673217436286,-0.3654062944048231,1.0302074328060964,2.191643873343509,0.5676908668895027,0.5510452058603544,0.39100309148812784,3.3953703384507525,0.6018519771850299,-0.5761421617910301,0.9318435239139505,7.12885543169877,0.7249122584245365,0.7779334618109953,1.1964525826681798,2.4731944919649873,2.3326614057375745,-0.28761440240069347,-0.07026448707128279,30.988888888888887,0.1328557297697288,-0.08743077586728372,0.875,0.8494623655913979
0,27,70,MinRisk,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.1826967432602853,0.18066867284362798,-0.32692352908601197,0.5526328231826194,0.06553702145455365,0.14330493280390355,0.13166615496475376,0.1896801720074235,0.19566436025117895,0.18573201086294389,0.21073613765379906,,0.18066867284362798,1.0450454309493786,1.7112697883664,0.1835064290128976,0.17559660429900156,0.9079723294012946,44.21691911703357,0.16131227956326666,-0.1161850635060524,0.8938337845780758,2.136920539754413,0.18799980548860457,0.21032971535904493,2.3811742833843907,16.621556626112795,0.40315316725228967,-0.19342788982132608,1.267922438966042,23.45691238107225,0.21775582439297853,0.17174222783733742,0.06210551293862988,-1.4668965619877583,0.43998022675505255,-0.02625692888641018,-0.02763135681300682,37.41891891891892,0.04283441257340498,-0.027122574875349782,0.875,0.8494623655913979
0,27,70,Utility,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,33.034453925963234,0.5059098123103076,-0.7879094822614866,0.642091285483996,0.043732136590966864,0.08724679522658119,0.3215466945668639,0.467305156256423,0.4657295175634668,0.6013847093507743,0.940738316940722,,0.5059098123103076,1.0450264579228459,1.7812673072923415,0.5606190365406464,0.5364639644195849,0.000960327949392006,23.08546640768604,0.322876122243251,-0.365405989603688,1.0301882069676083,2.1916009057653603,0.5676802954290899,0.5510452280366078,0.39101689885222984,3.39535320293289,0.6018509720183418,-0.5761418098719167,0.9318465659387494,7.1290719545517085,0.7249127076856869,0.7779314043566865,1.1964653118487485,2.4732109155307826,2.3326599156670125,-0.2876058452716703,-0.06968940040576735,30.615384615384617,0.13285376697002962,-0.08742995291697112,0.875,0.8494623655913979
0,27,70,Sharpe,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.108863524747691,0.1782306949752026,-0.45135317726157986,0.3948807806262761,0.0424528850395387,0.1175258335013587,0.1587802582067257,0.35439767989114634,0.34940539833763307,0.12004839284286284,0.19705993077489503,,0.1782306949752026,0.8564991889836121,1.2810103236511756,0.1915074289643409,0.22359324028268884,-1.7084023054398532,22.013299417295244,0.10829030854996913,-0.15953504524166828,0.8984469013963017,1.5738416250974157,0.18803942643036614,0.20929386715912618,-0.8436597076156405,2.3871238714056764,0.142761051221451,-0.2474067074460251,1.3018290756371398,106.60204559760246,0.2247810522046191,0.1726655644825009,-0.17882023210929437,-1.6865395790444917,0.43201203111746067,-0.005964020874275167,-0.03744877519581746,31.896551724137932,0.053606464154766637,-0.0440800541222414,0.875,0.8709677419354839
0,28,70,MaxRet,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,56.834905999251895,0.6014925244337461,-0.787909857880675,0.7634027146857187,0.043732545043035254,0.0872471871438456,0.3215475279991431,0.46730625339279674,0.4657306142374249,0.6013853474014297,0.9407391913681422,,0.6014925244337461,1.1542260903518975,1.9703143013016566,0.6264201263685685,0.5427187373468462,-0.01798486803158224,22.018042100268232,0.3228767323546784,-0.36540629448008144,1.137180560210153,2.4257730585304156,0.6371101306750012,0.5602541522141937,0.29113884609291507,3.0091854617109384,0.601851977187474,-0.5761421618977646,1.103614572341941,7.887673024642442,0.8225523981817235,0.7453257856465365,0.9148068171362147,2.654232467528951,2.3326614069058325,-0.2949576519302637,-0.06865988543084861,27.747474747474747,0.1355017072575703,-0.09390767722628504,0.875,0.9354838709677419
0,28,70,MinRisk,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.1656594380843543,0.18010949598540216,-0.32692353027871857,0.5509224002073202,0.0655370209716164,0.143304935256942,0.13166615824594374,0.1896801741657166,0.19566436238289442,0.18573201229025504,0.2107361413202693,,0.18010949598540216,1.0426091397821846,1.7054134016941283,0.18301671406434486,0.17553722395199753,0.904473974671004,44.28423562581688,0.1613122827479183,-0.11618506355206293,0.8909378468410029,2.12443361808442,0.18755996208673953,0.21051969309842503,2.3719815526818375,16.562931830318487,0.40315317236229364,-0.19342788517008858,1.2571279638869248,23.4021881208395,0.21724784412270193,0.17281283239535253,0.08193554179494167,-1.5141281191391434,0.4399802360455545,-0.02625693340880808,-0.027986994658337615,37.986301369863014,0.04287197012546323,-0.02727611108315838,0.875,0.8494623655913979
0,28,70,Utility,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,56.829882637101136,0.6014763793788986,-0.7879094966279546,0.7633825737004812,0.043732137263942095,0.0872467969649584,0.3215466962436404,0.46730515922520177,0.4657295204447418,0.6013847087546345,0.9407383192018524,,0.6014763793788986,1.154209303775996,1.9702841465094936,0.6264088951310832,0.5427168998567128,-0.017982413366272834,22.01826140109266,0.32287615165574035,-0.3654059960092739,1.1371612944032206,2.425734273855757,0.6370996097325136,0.5602543921149389,0.2911516631215685,3.009159120585192,0.6018509810908028,-0.5761418255993482,1.1036184290362703,7.887906939198093,0.8225527814491054,0.7453235283207401,0.9148228822579743,2.654244969175706,2.3326599470169573,-0.29494904244174514,-0.06865985440015614,27.747474747474747,0.13550031497654877,-0.09390763436706687,0.875,0.9354838709677419
0,28,70,Sharpe,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.1324283907305013,0.1790129868262238,-0.45135317692887067,0.39661399537337183,0.04245288469454023,0.11752583287555751,0.1587802592937093,0.3543976797857946,0.34940539818395067,0.12004838948627694,0.19705993073302808,,0.1790129868262238,0.8594410232569615,1.2844848038549779,0.19218590721513204,0.2236173303513242,-1.7115434564193646,22.005145311935625,0.1082903102285897,-0.15953504597197377,0.9005063831836566,1.5761874913508775,0.18879639130537712,0.20965580570112674,-0.8496865080904674,2.360594679070969,0.1427610512488413,-0.24740670885235405,1.3572106381936746,106.67035143865925,0.22492524488374535,0.16572611395317433,-0.23393345436533608,-1.437634321919902,0.43201204133858995,-0.005964025196215861,-0.03723045683063861,31.556818181818183,0.05383059545040652,-0.04427062886677809,0.875,0.8709677419354839
0,29,70,MaxRet,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,56.09261887823099,0.5990932673590099,-0.7879098578607222,0.7603576238855877,0.04373254506214219,0.08724718686410116,0.3215475276473303,0.46730625262816905,0.4657306134714774,0.6013853471441051,0.9407391913267085,,0.5990932673590099,1.1513681865268799,1.9657383123515497,0.6249246753369487,0.5427670163634135,-0.017406309946874893,22.008752707086607,0.3228767323612196,-0.3654062944828115,1.133986506459621,2.417162833654536,0.6357606854021076,0.5606421961642148,0.2908392187108665,2.9951898648763073,0.6018519767945747,-0.5761421619016365,1.111819127369424,8.388116604377222,0.8246631169116895,0.7417241677275792,0.9459006918820185,2.6781517083429396,2.332661408829146,-0.2780719008404793,-0.06884237893779954,27.848484848484848,0.13550170725787183,-0.09422072421580494,0.875,0.9354838709677419
0,29,70,MinRisk,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.1916020210692126,0.18096014985315656,-0.3269235249942266,0.553524405612451,0.06553702220347812,0.14451287027192783,0.13286179768255946,0.19992963577086464,0.20522025794520027,0.19014163850348353,0.21343422383768518,,0.18096014985315656,1.0463312830989708,1.7119488667952547,0.1837620119303056,0.17562507677878908,0.9025290208691932,44.193422372174524,0.16131228106381124,-0.11618506269317841,0.894591848384939,2.1383294782884477,0.1882802189745565,0.2104649391948632,2.374493392936721,16.573171638299453,0.4031531716651584,-0.19342788443273562,1.2749706483009347,27.10655717317646,0.21865101808106444,0.17149494254824263,0.0618156209598862,-1.5207163529075345,0.4385720070538237,-0.022815087376933052,-0.02794822838671556,38.0958904109589,0.04293660975418471,-0.02722336337455067,0.875,0.8494623655913979
